TimeStamp		 Channel 00	 Channel 01
00:00:08.1655252	 ,-0.0795  V	,-0.1375  V	
00:00:08.1656090	 ,-0.7524  V	,-0.7829  V	
00:00:08.1657202	 ,-0.0703  V	,-0.0981  V	
00:00:08.1658159	 ,-0.4775  V	,-0.4942  V	
00:00:08.1659070	 ,-0.0664  V	,-0.0417  V	
00:00:08.1660253	 ,0.1680  V	,0.1784  V	
00:00:08.1661291	 ,-0.0685  V	,-0.0163  V	
00:00:08.1662133	 ,0.6258  V	,0.6578  V	
00:00:08.1663369	 ,-0.0746  V	,-0.0444  V	
00:00:08.1664613	 ,0.5098  V	,0.5367  V	
00:00:08.1665877	 ,-0.0819  V	,-0.1045  V	
00:00:08.1667121	 ,-0.0768  V	,-0.0761  V	
00:00:08.1669014	 ,-0.0832  V	,-0.1393  V	
00:00:08.1670508	 ,-0.6471  V	,-0.6691  V	
00:00:08.1671879	 ,-0.0774  V	,-0.1259  V	
00:00:08.1673127	 ,-0.7417  V	,-0.7698  V	
00:00:08.1674380	 ,-0.0697  V	,-0.0749  V	
00:00:08.1675632	 ,-0.2812  V	,-0.2919  V	
00:00:08.1676884	 ,-0.0673  V	,-0.0298  V	
00:00:08.1678095	 ,0.3438  V	,0.3618  V	
00:00:08.2409112	 ,-0.0713  V	,-0.0197  V	
00:00:08.2410401	 ,0.6453  V	,0.6780  V	
00:00:08.2412059	 ,-0.0810  V	,-0.0673  V	
00:00:08.2413562	 ,0.3432  V	,0.3661  V	
00:00:08.2414937	 ,-0.0841  V	,-0.1222  V	
00:00:08.2416308	 ,-0.2959  V	,-0.3041  V	
00:00:08.2417626	 ,-0.0835  V	,-0.1488  V	
00:00:08.2419277	 ,-0.7704  V	,-0.7976  V	
00:00:08.2420763	 ,-0.0752  V	,-0.1137  V	
00:00:08.2422159	 ,-0.6560  V	,-0.6816  V	
00:00:08.2423542	 ,-0.0691  V	,-0.0569  V	
00:00:08.2424848	 ,-0.0514  V	,-0.0526  V	
00:00:08.2426198	 ,-0.0673  V	,-0.0249  V	
00:00:08.2427496	 ,0.5187  V	,0.5440  V	
00:00:08.2428584	 ,-0.0746  V	,-0.0383  V	
00:00:08.2429795	 ,0.6065  V	,0.6352  V	
00:00:08.2431330	 ,-0.0816  V	,-0.0905  V	
00:00:08.2432862	 ,0.1494  V	,0.1598  V	
00:00:08.2434422	 ,-0.0838  V	,-0.1360  V	
00:00:08.2435974	 ,-0.4640  V	,-0.4842  V	
00:00:08.2437764	 ,-0.0807  V	,-0.1445  V	
00:00:08.2438909	 ,-0.7741  V	,-0.8016  V	
00:00:08.2439923	 ,-0.0710  V	,-0.0948  V	
00:00:08.2440904	 ,-0.4848  V	,-0.5016  V	
00:00:08.2442489	 ,-0.0649  V	,-0.0386  V	
00:00:08.2443466	 ,0.1494  V	,0.1595  V	
00:00:08.2445273	 ,-0.0670  V	,-0.0163  V	
00:00:08.2446882	 ,0.6410  V	,0.6673  V	
00:00:08.2447871	 ,-0.0749  V	,-0.0529  V	
00:00:08.2448996	 ,0.5357  V	,0.5602  V	
00:00:08.2450170	 ,-0.0816  V	,-0.1106  V	
00:00:08.2451439	 ,-0.0703  V	,-0.0691  V	
00:00:08.2452469	 ,-0.0832  V	,-0.1405  V	
00:00:08.2453508	 ,-0.6374  V	,-0.6593  V	
00:00:08.2454539	 ,-0.0768  V	,-0.1259  V	
00:00:08.2455585	 ,-0.7286  V	,-0.7543  V	
00:00:08.2456653	 ,-0.0691  V	,-0.0740  V	
00:00:08.2457663	 ,-0.2687  V	,-0.2776  V	
00:00:08.2458644	 ,-0.0673  V	,-0.0307  V	
00:00:08.2459679	 ,0.3499  V	,0.3685  V	
00:00:08.2460611	 ,-0.0694  V	,-0.0212  V	
00:00:08.2461588	 ,0.6484  V	,0.6810  V	
00:00:08.2462766	 ,-0.0798  V	,-0.0649  V	
00:00:08.2464018	 ,0.3478  V	,0.3722  V	
00:00:08.2465024	 ,-0.0832  V	,-0.1158  V	
00:00:08.2465890	 ,-0.2947  V	,-0.3005  V	
00:00:08.2467179	 ,-0.0813  V	,-0.1457  V	
00:00:08.2468115	 ,-0.7552  V	,-0.7829  V	
00:00:08.2469203	 ,-0.0758  V	,-0.1161  V	
00:00:08.2470123	 ,-0.6520  V	,-0.6764  V	
00:00:08.2471281	 ,-0.0688  V	,-0.0600  V	
00:00:08.2472529	 ,-0.0587  V	,-0.0584  V	
00:00:08.2473420	 ,-0.0661  V	,-0.0221  V	
00:00:08.2474389	 ,0.5156  V	,0.5406  V	
00:00:08.2475263	 ,-0.0737  V	,-0.0368  V	
00:00:08.2476519	 ,0.6056  V	,0.6371  V	
00:00:08.2477533	 ,-0.0810  V	,-0.0819  V	
00:00:08.2478412	 ,0.1369  V	,0.1500  V	
00:00:08.2480169	 ,-0.0832  V	,-0.1338  V	
00:00:08.2481282	 ,-0.4863  V	,-0.5031  V	
00:00:08.2482526	 ,-0.0795  V	,-0.1381  V	
00:00:08.2483384	 ,-0.7750  V	,-0.7994  V	
00:00:08.2484369	 ,-0.0716  V	,-0.0932  V	
00:00:08.2485568	 ,-0.4762  V	,-0.4939  V	
00:00:08.3208698	 ,-0.0658  V	,-0.0447  V	
00:00:08.3210114	 ,0.1707  V	,0.1769  V	
00:00:08.3211740	 ,-0.0679  V	,-0.0237  V	
00:00:08.3213230	 ,0.6566  V	,0.6828  V	
00:00:08.3214667	 ,-0.0743  V	,-0.0566  V	
00:00:08.3216362	 ,0.5296  V	,0.5577  V	
00:00:08.3217561	 ,-0.0822  V	,-0.1100  V	
00:00:08.3218789	 ,-0.0639  V	,-0.0636  V	
00:00:08.3220230	 ,-0.0832  V	,-0.1402  V	
00:00:08.3222040	 ,-0.6410  V	,-0.6658  V	
00:00:08.3223457	 ,-0.0780  V	,-0.1271  V	
00:00:08.3224770	 ,-0.7375  V	,-0.7659  V	
00:00:08.3225998	 ,-0.0697  V	,-0.0749  V	
00:00:08.3227230	 ,-0.2770  V	,-0.2879  V	
00:00:08.3228334	 ,-0.0667  V	,-0.0276  V	
00:00:08.3229578	 ,0.3600  V	,0.3755  V	
00:00:08.3230686	 ,-0.0691  V	,-0.0246  V	
00:00:08.3231733	 ,0.6651  V	,0.6969  V	
00:00:08.3233018	 ,-0.0798  V	,-0.0700  V	
00:00:08.3234316	 ,0.3667  V	,0.3856  V	
00:00:08.3235703	 ,-0.0832  V	,-0.1262  V	
00:00:08.3237021	 ,-0.2760  V	,-0.2858  V	
00:00:08.3238335	 ,-0.0832  V	,-0.1506  V	
00:00:08.3239616	 ,-0.7613  V	,-0.7881  V	
00:00:08.3240716	 ,-0.0755  V	,-0.1140  V	
00:00:08.3241849	 ,-0.6667  V	,-0.6889  V	
00:00:08.3243003	 ,-0.0673  V	,-0.0533  V	
00:00:08.3244136	 ,-0.0722  V	,-0.0713  V	
00:00:08.3245015	 ,-0.0658  V	,-0.0188  V	
00:00:08.3246357	 ,0.5043  V	,0.5309  V	
00:00:08.3247515	 ,-0.0716  V	,-0.0368  V	
00:00:08.3248812	 ,0.6026  V	,0.6346  V	
00:00:08.3249646	 ,-0.0816  V	,-0.0822  V	
00:00:08.3250803	 ,0.1585  V	,0.1717  V	
00:00:08.3251858	 ,-0.0829  V	,-0.1366  V	
00:00:08.3252725	 ,-0.4851  V	,-0.4994  V	
00:00:08.3253841	 ,-0.0798  V	,-0.1381  V	
00:00:08.3254662	 ,-0.7741  V	,-0.8013  V	
00:00:08.3255853	 ,-0.0694  V	,-0.0954  V	
00:00:08.3257315	 ,-0.5052  V	,-0.5199  V	
00:00:08.3258435	 ,-0.0661  V	,-0.0386  V	
00:00:08.3259310	 ,0.1433  V	,0.1540  V	
00:00:08.3260238	 ,-0.0673  V	,-0.0175  V	
00:00:08.3261268	 ,0.6361  V	,0.6651  V	
00:00:08.3262496	 ,-0.0755  V	,-0.0529  V	
00:00:08.3263588	 ,0.5299  V	,0.5571  V	
00:00:08.3264413	 ,-0.0813  V	,-0.1100  V	
00:00:08.3265300	 ,-0.0740  V	,-0.0700  V	
00:00:08.3266478	 ,-0.0844  V	,-0.1421  V	
00:00:08.3267582	 ,-0.6435  V	,-0.6667  V	
00:00:08.3268428	 ,-0.0761  V	,-0.1262  V	
00:00:08.3269602	 ,-0.7436  V	,-0.7689  V	
00:00:08.3271060	 ,-0.0710  V	,-0.0768  V	
00:00:08.3271881	 ,-0.2968  V	,-0.3066  V	
00:00:08.3273002	 ,-0.0676  V	,-0.0264  V	
00:00:08.3274118	 ,0.3325  V	,0.3505  V	
00:00:08.3275715	 ,-0.0697  V	,-0.0261  V	
00:00:08.3277333	 ,0.6404  V	,0.6712  V	
00:00:08.3278150	 ,-0.0807  V	,-0.0706  V	
00:00:08.3279045	 ,0.3545  V	,0.3767  V	
00:00:08.3280297	 ,-0.0847  V	,-0.1253  V	
00:00:08.3281319	 ,-0.2995  V	,-0.3075  V	
00:00:08.3282986	 ,-0.0835  V	,-0.1460  V	
00:00:08.3283803	 ,-0.7646  V	,-0.7924  V	
00:00:08.4009133	 ,-0.0755  V	,-0.1137  V	
00:00:08.4010644	 ,-0.6557  V	,-0.6804  V	
00:00:08.4012065	 ,-0.0673  V	,-0.0618  V	
00:00:08.4013559	 ,-0.0725  V	,-0.0737  V	
00:00:08.4014951	 ,-0.0658  V	,-0.0240  V	
00:00:08.4016236	 ,0.5113  V	,0.5357  V	
00:00:08.4017192	 ,-0.0719  V	,-0.0359  V	
00:00:08.4018580	 ,0.6102  V	,0.6410  V	
00:00:08.4020497	 ,-0.0813  V	,-0.0877  V	
00:00:08.4022049	 ,0.1512  V	,0.1610  V	
00:00:08.4023560	 ,-0.0838  V	,-0.1424  V	
00:00:08.4024939	 ,-0.4909  V	,-0.5037  V	
00:00:08.4026097	 ,-0.0783  V	,-0.1405  V	
00:00:08.4027616	 ,-0.7820  V	,-0.8074  V	
00:00:08.4029575	 ,-0.0716  V	,-0.0917  V	
00:00:08.4030950	 ,-0.5159  V	,-0.5330  V	
00:00:08.4032321	 ,-0.0661  V	,-0.0404  V	
00:00:08.4033967	 ,0.1295  V	,0.1399  V	
00:00:08.4035885	 ,-0.0685  V	,-0.0145  V	
00:00:08.4036858	 ,0.6136  V	,0.6444  V	
00:00:08.4037925	 ,-0.0734  V	,-0.0481  V	
00:00:08.4038984	 ,0.5159  V	,0.5422  V	
00:00:08.4040163	 ,-0.0826  V	,-0.1057  V	
00:00:08.4041899	 ,-0.0700  V	,-0.0649  V	
00:00:08.4043455	 ,-0.0844  V	,-0.1411  V	
00:00:08.4045262	 ,-0.6575  V	,-0.6780  V	
00:00:08.4046386	 ,-0.0789  V	,-0.1234  V	
00:00:08.4047396	 ,-0.7411  V	,-0.7692  V	
00:00:08.4048263	 ,-0.0697  V	,-0.0780  V	
00:00:08.4049929	 ,-0.2962  V	,-0.3053  V	
00:00:08.4050779	 ,-0.0664  V	,-0.0307  V	
00:00:08.4051617	 ,0.3368  V	,0.3563  V	
00:00:08.4052811	 ,-0.0700  V	,-0.0261  V	
00:00:08.4053998	 ,0.6477  V	,0.6773  V	
00:00:08.4055230	 ,-0.0798  V	,-0.0722  V	
00:00:08.4056244	 ,0.3658  V	,0.3868  V	
00:00:08.4057241	 ,-0.0829  V	,-0.1216  V	
00:00:08.4058481	 ,-0.2785  V	,-0.2849  V	
00:00:08.4059918	 ,-0.0819  V	,-0.1472  V	
00:00:08.4061088	 ,-0.7359  V	,-0.7674  V	
00:00:08.4062028	 ,-0.0764  V	,-0.1198  V	
00:00:08.4062985	 ,-0.6426  V	,-0.6658  V	
00:00:08.4064426	 ,-0.0682  V	,-0.0600  V	
00:00:08.4066039	 ,-0.0749  V	,-0.0755  V	
00:00:08.4066996	 ,-0.0673  V	,-0.0221  V	
00:00:08.4067965	 ,0.5016  V	,0.5287  V	
00:00:08.4068930	 ,-0.0731  V	,-0.0371  V	
00:00:08.4069779	 ,0.6133  V	,0.6407  V	
00:00:08.4070925	 ,-0.0801  V	,-0.0917  V	
00:00:08.4072144	 ,0.1631  V	,0.1759  V	
00:00:08.4073355	 ,-0.0829  V	,-0.1347  V	
00:00:08.4074312	 ,-0.4894  V	,-0.5028  V	
00:00:08.4075535	 ,-0.0795  V	,-0.1335  V	
00:00:08.4076480	 ,-0.7710  V	,-0.7979  V	
00:00:08.4078224	 ,-0.0722  V	,-0.0963  V	
00:00:08.4079070	 ,-0.5141  V	,-0.5306  V	
00:00:08.4080023	 ,-0.0661  V	,-0.0386  V	
00:00:08.4081242	 ,0.1317  V	,0.1415  V	
00:00:08.4082120	 ,-0.0685  V	,-0.0160  V	
00:00:08.4083052	 ,0.6224  V	,0.6529  V	
00:00:08.4084477	 ,-0.0746  V	,-0.0493  V	
00:00:08.4085319	 ,0.5226  V	,0.5525  V	
00:00:08.4086271	 ,-0.0816  V	,-0.1009  V	
00:00:08.4087232	 ,-0.0676  V	,-0.0655  V	
00:00:08.4809097	 ,-0.0844  V	,-0.1427  V	
00:00:08.4810534	 ,-0.6532  V	,-0.6770  V	
00:00:08.4812057	 ,-0.0777  V	,-0.1283  V	
00:00:08.4813437	 ,-0.7448  V	,-0.7707  V	
00:00:08.4814947	 ,-0.0697  V	,-0.0783  V	
00:00:08.4816142	 ,-0.2947  V	,-0.3053  V	
00:00:08.4817805	 ,-0.0679  V	,-0.0288  V	
00:00:08.4819480	 ,0.3352  V	,0.3532  V	
00:00:08.4821126	 ,-0.0716  V	,-0.0246  V	
00:00:08.4822485	 ,0.6404  V	,0.6728  V	
00:00:08.4824242	 ,-0.0804  V	,-0.0676  V	
00:00:08.4825737	 ,0.3526  V	,0.3767  V	
00:00:08.4827198	 ,-0.0835  V	,-0.1228  V	
00:00:08.4828430	 ,-0.2931  V	,-0.2980  V	
00:00:08.4829641	 ,-0.0832  V	,-0.1448  V	
00:00:08.4831111	 ,-0.7610  V	,-0.7897  V	
00:00:08.4832782	 ,-0.0761  V	,-0.1155  V	
00:00:08.4834025	 ,-0.6777  V	,-0.6999  V	
00:00:08.4835175	 ,-0.0688  V	,-0.0560  V	
00:00:08.4836505	 ,-0.0920  V	,-0.0917  V	
00:00:08.4837725	 ,-0.0661  V	,-0.0185  V	
00:00:08.4839326	 ,0.4921  V	,0.5177  V	
00:00:08.4840217	 ,-0.0722  V	,-0.0371  V	
00:00:08.4841263	 ,0.6017  V	,0.6310  V	
00:00:08.4842491	 ,-0.0813  V	,-0.0871  V	
00:00:08.4843583	 ,0.1616  V	,0.1720  V	
00:00:08.4844622	 ,-0.0822  V	,-0.1353  V	
00:00:08.4845997	 ,-0.4829  V	,-0.4979  V	
00:00:08.4847151	 ,-0.0801  V	,-0.1366  V	
00:00:08.4848345	 ,-0.7726  V	,-0.7997  V	
00:00:08.4849606	 ,-0.0716  V	,-0.0966  V	
00:00:08.4850780	 ,-0.5190  V	,-0.5351  V	
00:00:08.4851819	 ,-0.0649  V	,-0.0395  V	
00:00:08.4852722	 ,0.1210  V	,0.1317  V	
00:00:08.4853839	 ,-0.0667  V	,-0.0142  V	
00:00:08.4855013	 ,0.6264  V	,0.6532  V	
00:00:08.4856277	 ,-0.0752  V	,-0.0499  V	
00:00:08.4857139	 ,0.5385  V	,0.5638  V	
00:00:08.4858063	 ,-0.0819  V	,-0.1039  V	
00:00:08.4858974	 ,-0.0554  V	,-0.0539  V	
00:00:08.4860095	 ,-0.0835  V	,-0.1418  V	
00:00:08.4861544	 ,-0.6361  V	,-0.6569  V	
00:00:08.4862723	 ,-0.0768  V	,-0.1271  V	
00:00:08.4863835	 ,-0.7353  V	,-0.7613  V	
00:00:08.4865157	 ,-0.0688  V	,-0.0761  V	
00:00:08.4866315	 ,-0.2934  V	,-0.3035  V	
00:00:08.4867534	 ,-0.0682  V	,-0.0294  V	
00:00:08.4868351	 ,0.3401  V	,0.3572  V	
00:00:08.4869312	 ,-0.0700  V	,-0.0230  V	
00:00:08.4870236	 ,0.6459  V	,0.6789  V	
00:00:08.4871262	 ,-0.0798  V	,-0.0636  V	
00:00:08.4872494	 ,0.3694  V	,0.3908  V	
00:00:08.4874230	 ,-0.0847  V	,-0.1210  V	
00:00:08.4875043	 ,-0.2882  V	,-0.2925  V	
00:00:08.4876238	 ,-0.0832  V	,-0.1448  V	
00:00:08.4877334	 ,-0.7631  V	,-0.7900  V	
00:00:08.4878443	 ,-0.0746  V	,-0.1146  V	
00:00:08.4879580	 ,-0.6627  V	,-0.6877  V	
00:00:08.4881054	 ,-0.0697  V	,-0.0624  V	
00:00:08.4881879	 ,-0.0841  V	,-0.0847  V	
00:00:08.4883000	 ,-0.0664  V	,-0.0227  V	
00:00:08.4884112	 ,0.4939  V	,0.5223  V	
00:00:08.4885032	 ,-0.0716  V	,-0.0291  V	
00:00:08.4886247	 ,0.6062  V	,0.6340  V	
00:00:08.5609196	 ,-0.0819  V	,-0.0850  V	
00:00:08.5610748	 ,0.1549  V	,0.1671  V	
00:00:08.5612136	 ,-0.0832  V	,-0.1329  V	
00:00:08.5613889	 ,-0.4793  V	,-0.4933  V	
00:00:08.5615264	 ,-0.0792  V	,-0.1360  V	
00:00:08.5616603	 ,-0.7808  V	,-0.8077  V	
00:00:08.5618417	 ,-0.0697  V	,-0.0963  V	
00:00:08.5619600	 ,-0.5254  V	,-0.5434  V	
00:00:08.5621369	 ,-0.0667  V	,-0.0420  V	
00:00:08.5622987	 ,0.1180  V	,0.1271  V	
00:00:08.5624407	 ,-0.0682  V	,-0.0160  V	
00:00:08.5625745	 ,0.6206  V	,0.6493  V	
00:00:08.5627080	 ,-0.0746  V	,-0.0496  V	
00:00:08.5628233	 ,0.5272  V	,0.5531  V	
00:00:08.5629461	 ,-0.0832  V	,-0.1088  V	
00:00:08.5631078	 ,-0.0661  V	,-0.0645  V	
00:00:08.5631961	 ,-0.0841  V	,-0.1433  V	
00:00:08.5632852	 ,-0.6346  V	,-0.6572  V	
00:00:08.5633772	 ,-0.0780  V	,-0.1308  V	
00:00:08.5635163	 ,-0.7439  V	,-0.7689  V	
00:00:08.5636009	 ,-0.0682  V	,-0.0761  V	
00:00:08.5637187	 ,-0.2925  V	,-0.3056  V	
00:00:08.5638378	 ,-0.0658  V	,-0.0322  V	
00:00:08.5639310	 ,0.3307  V	,0.3499  V	
00:00:08.5640242	 ,-0.0713  V	,-0.0221  V	
00:00:08.5641794	 ,0.6484  V	,0.6810  V	
00:00:08.5642730	 ,-0.0789  V	,-0.0655  V	
00:00:08.5643978	 ,0.3792  V	,0.3990  V	
00:00:08.5645226	 ,-0.0822  V	,-0.1189  V	
00:00:08.5646240	 ,-0.2727  V	,-0.2803  V	
00:00:08.5647069	 ,-0.0832  V	,-0.1448  V	
00:00:08.5648067	 ,-0.7570  V	,-0.7826  V	
00:00:08.5649266	 ,-0.0771  V	,-0.1161  V	
00:00:08.5650235	 ,-0.6786  V	,-0.7005  V	
00:00:08.5651335	 ,-0.0679  V	,-0.0551  V	
00:00:08.5653014	 ,-0.1039  V	,-0.1024  V	
00:00:08.5653851	 ,-0.0661  V	,-0.0157  V	
00:00:08.5654730	 ,0.4765  V	,0.5019  V	
00:00:08.5655900	 ,-0.0728  V	,-0.0325  V	
00:00:08.5656795	 ,0.5965  V	,0.6273  V	
00:00:08.5657727	 ,-0.0801  V	,-0.0838  V	
00:00:08.5658737	 ,0.1628  V	,0.1741  V	
00:00:08.5659575	 ,-0.0832  V	,-0.1350  V	
00:00:08.5660560	 ,-0.4771  V	,-0.4936  V	
00:00:08.5661603	 ,-0.0807  V	,-0.1399  V	
00:00:08.5662518	 ,-0.7805  V	,-0.8070  V	
00:00:08.5664013	 ,-0.0706  V	,-0.0954  V	
00:00:08.5664986	 ,-0.5095  V	,-0.5287  V	
00:00:08.5665819	 ,-0.0661  V	,-0.0438  V	
00:00:08.5666808	 ,0.1137  V	,0.1262  V	
00:00:08.5668221	 ,-0.0673  V	,-0.0179  V	
00:00:08.5669058	 ,0.6029  V	,0.6355  V	
00:00:08.5670277	 ,-0.0743  V	,-0.0481  V	
00:00:08.5671320	 ,0.5220  V	,0.5528  V	
00:00:08.5672314	 ,-0.0819  V	,-0.1018  V	
00:00:08.5673521	 ,-0.0664  V	,-0.0636  V	
00:00:08.5674925	 ,-0.0853  V	,-0.1424  V	
00:00:08.5675832	 ,-0.6361  V	,-0.6618  V	
00:00:08.5676744	 ,-0.0771  V	,-0.1314  V	
00:00:08.5677651	 ,-0.7466  V	,-0.7732  V	
00:00:08.5678562	 ,-0.0688  V	,-0.0807  V	
00:00:08.5679773	 ,-0.2980  V	,-0.3102  V	
00:00:08.5680861	 ,-0.0655  V	,-0.0331  V	
00:00:08.5681949	 ,0.3377  V	,0.3551  V	
00:00:08.6409090	 ,-0.0697  V	,-0.0279  V	
00:00:08.6410236	 ,0.6511  V	,0.6816  V	
00:00:08.6411484	 ,-0.0795  V	,-0.0710  V	
00:00:08.6412691	 ,0.3804  V	,0.3990  V	
00:00:08.6413754	 ,-0.0844  V	,-0.1253  V	
00:00:08.6415191	 ,-0.2742  V	,-0.2788  V	
00:00:08.6416529	 ,-0.0822  V	,-0.1418  V	
00:00:08.6417687	 ,-0.7698  V	,-0.7973  V	
00:00:08.6419017	 ,-0.0755  V	,-0.1134  V	
00:00:08.6420220	 ,-0.6719  V	,-0.6938  V	
00:00:08.6421464	 ,-0.0673  V	,-0.0557  V	
00:00:08.6422901	 ,-0.0999  V	,-0.0996  V	
00:00:08.6423919	 ,-0.0664  V	,-0.0209  V	
00:00:08.6424913	 ,0.4912  V	,0.5150  V	
00:00:08.6425997	 ,-0.0731  V	,-0.0349  V	
00:00:08.6427179	 ,0.6114  V	,0.6419  V	
00:00:08.6428690	 ,-0.0807  V	,-0.0838  V	
00:00:08.6430159	 ,0.1686  V	,0.1781  V	
00:00:08.6431572	 ,-0.0826  V	,-0.1372  V	
00:00:08.6432820	 ,-0.4778  V	,-0.4912  V	
00:00:08.6434101	 ,-0.0801  V	,-0.1399  V	
00:00:08.6435669	 ,-0.7866  V	,-0.8147  V	
00:00:08.6436876	 ,-0.0706  V	,-0.0969  V	
00:00:08.6438153	 ,-0.5205  V	,-0.5388  V	
00:00:08.6439401	 ,-0.0658  V	,-0.0441  V	
00:00:08.6440653	 ,0.1222  V	,0.1317  V	
00:00:08.6442271	 ,-0.0682  V	,-0.0209  V	
00:00:08.6443453	 ,0.6264  V	,0.6545  V	
00:00:08.6444664	 ,-0.0740  V	,-0.0529  V	
00:00:08.6446080	 ,0.5336  V	,0.5608  V	
00:00:08.6447070	 ,-0.0835  V	,-0.1054  V	
00:00:08.6448026	 ,-0.0462  V	,-0.0438  V	
00:00:08.6448950	 ,-0.0835  V	,-0.1408  V	
00:00:08.6450239	 ,-0.6419  V	,-0.6612  V	
00:00:08.6451734	 ,-0.0777  V	,-0.1268  V	
00:00:08.6453035	 ,-0.7555  V	,-0.7808  V	
00:00:08.6454341	 ,-0.0697  V	,-0.0722  V	
00:00:08.6455695	 ,-0.3239  V	,-0.3340  V	
00:00:08.6456541	 ,-0.0670  V	,-0.0233  V	
00:00:08.6457490	 ,0.3157  V	,0.3334  V	
00:00:08.6458578	 ,-0.0716  V	,-0.0246  V	
00:00:08.6459694	 ,0.6227  V	,0.6554  V	
00:00:08.6460794	 ,-0.0780  V	,-0.0636  V	
00:00:08.6461607	 ,0.3734  V	,0.3908  V	
00:00:08.6462724	 ,-0.0841  V	,-0.1231  V	
00:00:08.6463820	 ,-0.2718  V	,-0.2797  V	
00:00:08.6464645	 ,-0.0810  V	,-0.1430  V	
00:00:08.6465828	 ,-0.7536  V	,-0.7799  V	
00:00:08.6467121	 ,-0.0764  V	,-0.1180  V	
00:00:08.6468336	 ,-0.6676  V	,-0.6911  V	
00:00:08.6469576	 ,-0.0691  V	,-0.0612  V	
00:00:08.6470594	 ,-0.0871  V	,-0.0896  V	
00:00:08.6471539	 ,-0.0667  V	,-0.0258  V	
00:00:08.6472717	 ,0.4924  V	,0.5183  V	
00:00:08.6474318	 ,-0.0716  V	,-0.0325  V	
00:00:08.6475221	 ,0.6142  V	,0.6468  V	
00:00:08.6476330	 ,-0.0804  V	,-0.0835  V	
00:00:08.6477561	 ,0.1723  V	,0.1854  V	
00:00:08.6478399	 ,-0.0832  V	,-0.1317  V	
00:00:08.6479803	 ,-0.4594  V	,-0.4741  V	
00:00:08.6480878	 ,-0.0798  V	,-0.1405  V	
00:00:08.6481823	 ,-0.7817  V	,-0.8064  V	
00:00:08.6482861	 ,-0.0716  V	,-0.1015  V	
00:00:08.6483736	 ,-0.5180  V	,-0.5351  V	
00:00:08.7209391	 ,-0.0649  V	,-0.0450  V	
00:00:08.7210848	 ,0.1295  V	,0.1366  V	
00:00:08.7212346	 ,-0.0664  V	,-0.0185  V	
00:00:08.7213595	 ,0.6065  V	,0.6374  V	
00:00:08.7214933	 ,-0.0746  V	,-0.0429  V	
00:00:08.7216743	 ,0.5299  V	,0.5559  V	
00:00:08.7218418	 ,-0.0832  V	,-0.1067  V	
00:00:08.7219658	 ,-0.0572  V	,-0.0526  V	
00:00:08.7221313	 ,-0.0841  V	,-0.1442  V	
00:00:08.7222696	 ,-0.6233  V	,-0.6487  V	
00:00:08.7224022	 ,-0.0780  V	,-0.1323  V	
00:00:08.7225283	 ,-0.7375  V	,-0.7655  V	
00:00:08.7226572	 ,-0.0700  V	,-0.0801  V	
00:00:08.7227947	 ,-0.3096  V	,-0.3209  V	
00:00:08.7229253	 ,-0.0673  V	,-0.0282  V	
00:00:08.7230439	 ,0.3246  V	,0.3413  V	
00:00:08.7232254	 ,-0.0691  V	,-0.0212  V	
00:00:08.7233773	 ,0.6459  V	,0.6783  V	
00:00:08.7235288	 ,-0.0780  V	,-0.0627  V	
00:00:08.7236405	 ,0.3957  V	,0.4164  V	
00:00:08.7237497	 ,-0.0832  V	,-0.1192  V	
00:00:08.7238999	 ,-0.2696  V	,-0.2748  V	
00:00:08.7240362	 ,-0.0822  V	,-0.1405  V	
00:00:08.7241372	 ,-0.7616  V	,-0.7863  V	
00:00:08.7242366	 ,-0.0771  V	,-0.1152  V	
00:00:08.7243220	 ,-0.6691  V	,-0.6947  V	
00:00:08.7244394	 ,-0.0685  V	,-0.0624  V	
00:00:08.7245318	 ,-0.1003  V	,-0.1015  V	
00:00:08.7246266	 ,-0.0661  V	,-0.0258  V	
00:00:08.7247502	 ,0.4915  V	,0.5177  V	
00:00:08.7248741	 ,-0.0725  V	,-0.0359  V	
00:00:08.7249575	 ,0.6178  V	,0.6487  V	
00:00:08.7250556	 ,-0.0819  V	,-0.0877  V	
00:00:08.7251546	 ,0.1707  V	,0.1830  V	
00:00:08.7253229	 ,-0.0835  V	,-0.1347  V	
00:00:08.7254070	 ,-0.4717  V	,-0.4866  V	
00:00:08.7255015	 ,-0.0801  V	,-0.1384  V	
00:00:08.7255975	 ,-0.7826  V	,-0.8110  V	
00:00:08.7257141	 ,-0.0722  V	,-0.0978  V	
00:00:08.7258369	 ,-0.5354  V	,-0.5510  V	
00:00:08.7259342	 ,-0.0667  V	,-0.0380  V	
00:00:08.7260224	 ,0.1183  V	,0.1268  V	
00:00:08.7261567	 ,-0.0667  V	,-0.0209  V	
00:00:08.7262737	 ,0.6035  V	,0.6346  V	
00:00:08.7263977	 ,-0.0734  V	,-0.0487  V	
00:00:08.7264987	 ,0.5232  V	,0.5531  V	
00:00:08.7266350	 ,-0.0822  V	,-0.1039  V	
00:00:08.7267245	 ,-0.0630  V	,-0.0581  V	
00:00:08.7268435	 ,-0.0822  V	,-0.1396  V	
00:00:08.7269355	 ,-0.6450  V	,-0.6667  V	
00:00:08.7270238	 ,-0.0780  V	,-0.1271  V	
00:00:08.7271547	 ,-0.7460  V	,-0.7765  V	
00:00:08.7273214	 ,-0.0685  V	,-0.0822  V	
