TimeStamp		 Channel 00	 Channel 01
00:00:06.0053252	 ,2.4117  V	,2.0607  V	
00:00:06.0054151	 ,0.8464  V	,0.7967  V	
00:00:06.0055887	 ,2.3845  V	,2.0647  V	
00:00:06.0056745	 ,0.8421  V	,0.7921  V	
00:00:06.0057883	 ,2.3998  V	,2.0662  V	
00:00:06.0058888	 ,0.8605  V	,0.8028  V	
00:00:06.0059800	 ,2.5032  V	,2.1260  V	
00:00:06.0060752	 ,0.8864  V	,0.8287  V	
00:00:06.0061643	 ,2.4797  V	,2.1517  V	
00:00:06.0062850	 ,0.8977  V	,0.8394  V	
00:00:06.0063807	 ,2.4096  V	,2.1209  V	
00:00:06.0064710	 ,0.8824  V	,0.8348  V	
00:00:06.0066007	 ,2.4712  V	,2.1236  V	
00:00:06.0067218	 ,0.9285  V	,0.8562  V	
00:00:06.0068746	 ,2.6595  V	,2.2332  V	
00:00:06.0069591	 ,0.9166  V	,0.8650  V	
00:00:06.0070470	 ,3.1746  V	,2.5130  V	
00:00:06.0071361	 ,0.9215  V	,0.8797  V	
00:00:06.0072301	 ,3.9394  V	,3.0349  V	
00:00:06.0073249	 ,0.9551  V	,0.9105  V	
00:00:06.0074637	 ,4.4222  V	,3.5357  V	
00:00:06.0075725	 ,1.0216  V	,0.9593  V	
00:00:06.0076998	 ,4.3197  V	,3.7053  V	
00:00:06.0077811	 ,1.1019  V	,1.0143  V	
00:00:06.0078529	 ,4.2629  V	,3.7243  V	
00:00:06.0079473	 ,1.2255  V	,1.1119  V	
00:00:06.0080725	 ,4.3981  V	,3.7996  V	
00:00:06.0082064	 ,1.3234  V	,1.2023  V	
00:00:06.0808256	 ,4.3929  V	,3.8488  V	
00:00:06.0809315	 ,1.4278  V	,1.3014  V	
00:00:06.0810239	 ,4.3258  V	,3.8344  V	
00:00:06.0811085	 ,1.4940  V	,1.3738  V	
00:00:06.0812226	 ,4.4744  V	,3.8909  V	
00:00:06.0813376	 ,1.5850  V	,1.4638  V	
00:00:06.0814772	 ,4.5290  V	,3.9590  V	
00:00:06.0815741	 ,1.6124  V	,1.5056  V	
00:00:06.0816586	 ,4.3798  V	,3.9226  V	
00:00:06.0817785	 ,1.6524  V	,1.5431  V	
00:00:06.0818557	 ,4.4155  V	,3.9089  V	
00:00:06.0819518	 ,1.6735  V	,1.5654  V	
00:00:06.0820359	 ,4.5333  V	,3.9611  V	
00:00:06.0821591	 ,1.7247  V	,1.6112  V	
00:00:06.0822839	 ,4.4695  V	,3.9718  V	
00:00:06.0824091	 ,1.7525  V	,1.6381  V	
00:00:06.0825836	 ,4.4756  V	,3.9669  V	
00:00:06.0826678	 ,1.8129  V	,1.6893  V	
00:00:06.0827790	 ,4.6508  V	,4.0453  V	
00:00:06.0828537	 ,1.8083  V	,1.7073  V	
00:00:06.0829486	 ,4.6273  V	,4.0856  V	
00:00:06.0830734	 ,1.8492  V	,1.7321  V	
00:00:06.0831575	 ,4.5174  V	,4.0456  V	
00:00:06.0833033	 ,1.8410  V	,1.7369  V	
00:00:06.0833887	 ,4.6392  V	,4.0691  V	
00:00:06.0834999	 ,1.8767  V	,1.7565  V	
00:00:06.0835837	 ,4.7127  V	,4.1311  V	
00:00:06.0837032	 ,1.8929  V	,1.7821  V	
00:00:06.0838054	 ,4.6133  V	,4.1131  V	
00:00:06.0838924	 ,1.9057  V	,1.7955  V	
00:00:06.0839774	 ,4.6914  V	,4.1332  V	
00:00:06.0840735	 ,1.9149  V	,1.8120  V	
00:00:06.0842032	 ,4.8324  V	,4.2083  V	
00:00:06.0843108	 ,1.9231  V	,1.8199  V	
00:00:06.0844191	 ,4.7137  V	,4.2016  V	
00:00:06.0845513	 ,1.9408  V	,1.8276  V	
00:00:06.0846556	 ,4.6423  V	,4.1540  V	
00:00:06.0847624	 ,1.9689  V	,1.8471  V	
00:00:06.0848917	 ,4.7768  V	,4.1909  V	
00:00:06.0849964	 ,1.9539  V	,1.8523  V	
00:00:06.0851594	 ,4.7597  V	,4.2135  V	
00:00:06.0852776	 ,1.9683  V	,1.8517  V	
00:00:06.0853638	 ,4.6606  V	,4.1723  V	
00:00:06.0854513	 ,1.9634  V	,1.8535  V	
00:00:06.0855379	 ,4.7955  V	,4.2074  V	
00:00:06.0856590	 ,1.9567  V	,1.8578  V	
00:00:06.0857789	 ,4.8421  V	,4.2596  V	
00:00:06.0858540	 ,1.9966  V	,1.8798  V	
00:00:06.0860195	 ,4.6654  V	,4.2052  V	
00:00:06.0861065	 ,2.0125  V	,1.8932  V	
00:00:06.0862219	 ,4.6996  V	,4.1714  V	
00:00:06.0863352	 ,2.0150  V	,1.9088  V	
00:00:06.0864559	 ,4.8077  V	,4.2147  V	
00:00:06.0865409	 ,1.9982  V	,1.8968  V	
00:00:06.0866587	 ,4.7167  V	,4.2065  V	
00:00:06.0867786	 ,2.0089  V	,1.8990  V	
00:00:06.0868537	 ,4.6923  V	,4.1854  V	
00:00:06.0869715	 ,2.0150  V	,1.8993  V	
00:00:06.0870844	 ,4.8580  V	,4.2397  V	
00:00:06.0872010	 ,1.9841  V	,1.8920  V	
00:00:06.0872852	 ,4.8040  V	,4.2626  V	
00:00:06.0873829	 ,2.0125  V	,1.8993  V	
00:00:06.0874790	 ,4.6566  V	,4.1933  V	
00:00:06.0875968	 ,2.0024  V	,1.8972  V	
00:00:06.1608269	 ,4.7546  V	,4.1952  V	
00:00:06.1609628	 ,2.0247  V	,1.9066  V	
00:00:06.1610556	 ,4.8119  V	,4.2443  V	
00:00:06.1611767	 ,2.0201  V	,1.9115  V	
00:00:06.1612966	 ,4.6932  V	,4.2037  V	
00:00:06.1613865	 ,1.9969  V	,1.8996  V	
00:00:06.1614785	 ,4.7527  V	,4.2007  V	
00:00:06.1615778	 ,2.0323  V	,1.9188  V	
00:00:06.1616706	 ,4.8855  V	,4.2644  V	
00:00:06.1617880	 ,2.0220  V	,1.9194  V	
00:00:06.1618849	 ,4.7494  V	,4.2492  V	
00:00:06.1620056	 ,2.0092  V	,1.9100  V	
00:00:06.1620984	 ,4.6792  V	,4.1942  V	
00:00:06.1622248	 ,2.0067  V	,1.8978  V	
00:00:06.1623283	 ,4.8113  V	,4.2254  V	
00:00:06.1624174	 ,2.0247  V	,1.9094  V	
00:00:06.1625389	 ,4.7918  V	,4.2455  V	
00:00:06.1626383	 ,2.0067  V	,1.9078  V	
00:00:06.1627388	 ,4.6947  V	,4.2083  V	
00:00:06.1628604	 ,2.0146  V	,1.9075  V	
00:00:06.1629556	 ,4.8418  V	,4.2492  V	
00:00:06.1630463	 ,2.0159  V	,1.9078  V	
00:00:06.1631679	 ,4.8885  V	,4.2879  V	
00:00:06.1632927	 ,2.0037  V	,1.9014  V	
00:00:06.1634204	 ,4.7127  V	,4.2358  V	
00:00:06.1635460	 ,2.0027  V	,1.8947  V	
00:00:06.1636700	 ,4.7350  V	,4.1952  V	
00:00:06.1637857	 ,2.0256  V	,1.9091  V	
00:00:06.1638892	 ,4.8537  V	,4.2541  V	
00:00:06.1639824	 ,2.0162  V	,1.9118  V	
00:00:06.1640834	 ,4.7622  V	,4.2464  V	
00:00:06.1641729	 ,2.0159  V	,1.9075  V	
00:00:06.1642936	 ,4.7436  V	,4.2248  V	
00:00:06.1643872	 ,2.0336  V	,1.9139  V	
00:00:06.1644828	 ,4.8983  V	,4.2821  V	
00:00:06.1645806	 ,2.0522  V	,1.9310  V	
00:00:06.1646729	 ,4.8455  V	,4.2959  V	
00:00:06.1647641	 ,2.0244  V	,1.9271  V	
00:00:06.1648569	 ,4.6975  V	,4.2333  V	
00:00:06.1649558	 ,2.0320  V	,1.9200  V	
00:00:06.1650478	 ,4.7915  V	,4.2330  V	
00:00:06.1651664	 ,2.0266  V	,1.9207  V	
00:00:06.1652924	 ,4.8583  V	,4.2727  V	
00:00:06.1653906	 ,2.0272  V	,1.9194  V	
00:00:06.1654854	 ,4.7326  V	,4.2538  V	
00:00:06.1655807	 ,2.0430  V	,1.9246  V	
00:00:06.1656722	 ,4.7945  V	,4.2480  V	
00:00:06.1657843	 ,2.0421  V	,1.9310  V	
00:00:06.1658713	 ,4.9288  V	,4.3111  V	
00:00:06.1659887	 ,2.0250  V	,1.9261  V	
00:00:06.1660815	 ,4.7903  V	,4.2901  V	
00:00:06.1662063	 ,2.0378  V	,1.9268  V	
00:00:06.1662930	 ,4.7103  V	,4.2257  V	
00:00:06.1664178	 ,2.0436  V	,1.9286  V	
00:00:06.1665668	 ,4.8473  V	,4.2535  V	
00:00:06.1666587	 ,2.0287  V	,1.9237  V	
00:00:06.1667856	 ,4.8309  V	,4.2721  V	
00:00:06.1668891	 ,2.0284  V	,1.9213  V	
00:00:06.1669872	 ,4.7350  V	,4.2379  V	
00:00:06.1670812	 ,2.0403  V	,1.9258  V	
00:00:06.1672068	 ,4.8659  V	,4.2748  V	
00:00:06.1672971	 ,2.0372  V	,1.9313  V	
00:00:06.1673912	 ,4.9096  V	,4.3221  V	
00:00:06.1674860	 ,2.0476  V	,1.9387  V	
00:00:06.2408763	 ,4.7399  V	,4.2531  V	
00:00:06.2410072	 ,2.0336  V	,1.9261  V	
00:00:06.2411534	 ,4.7527  V	,4.2242  V	
00:00:06.2413168	 ,2.0626  V	,1.9402  V	
00:00:06.2414728	 ,4.8739  V	,4.2788  V	
00:00:06.2416629	 ,2.0385  V	,1.9313  V	
00:00:06.2418320	 ,4.7826  V	,4.2650  V	
00:00:06.2419683	 ,2.0287  V	,1.9194  V	
00:00:06.2421317	 ,4.7634  V	,4.2370  V	
00:00:06.2422992	 ,2.0336  V	,1.9213  V	
00:00:06.2424331	 ,4.9236  V	,4.2995  V	
00:00:06.2425213	 ,2.0385  V	,1.9310  V	
00:00:06.2426424	 ,4.8650  V	,4.3215  V	
00:00:06.2427808	 ,2.0415  V	,1.9371  V	
00:00:06.2429220	 ,4.7155  V	,4.2428  V	
00:00:06.2430378	 ,2.0345  V	,1.9289  V	
00:00:06.2432209	 ,4.8046  V	,4.2416  V	
00:00:06.2433991	 ,2.0436  V	,1.9332  V	
00:00:06.2435481	 ,4.8739  V	,4.2843  V	
00:00:06.2436499	 ,2.0473  V	,1.9371  V	
00:00:06.2437994	 ,4.7491  V	,4.2547  V	
00:00:06.2439730	 ,2.0369  V	,1.9310  V	
00:00:06.2441192	 ,4.8128  V	,4.2538  V	
00:00:06.2442657	 ,2.0525  V	,1.9408  V	
00:00:06.2443655	 ,4.9450  V	,4.3249  V	
00:00:06.2445137	 ,2.0543  V	,1.9448  V	
00:00:06.2446619	 ,4.8016  V	,4.3026  V	
00:00:06.2447699	 ,2.0558  V	,1.9423  V	
00:00:06.2448766	 ,4.7323  V	,4.2501  V	
00:00:06.2450359	 ,2.0574  V	,1.9380  V	
00:00:06.2451960	 ,4.8681  V	,4.2779  V	
00:00:06.2453471	 ,2.0421  V	,1.9341  V	
00:00:06.2454637	 ,4.8580  V	,4.3108  V	
00:00:06.2455668	 ,2.0446  V	,1.9350  V	
00:00:06.2456858	 ,4.7448  V	,4.2556  V	
00:00:06.2457876	 ,2.0534  V	,1.9368  V	
00:00:06.2459748	 ,4.8882  V	,4.2879  V	
00:00:06.2461345	 ,2.0500  V	,1.9442  V	
00:00:06.2462852	 ,4.9459  V	,4.3310  V	
00:00:06.2463858	 ,2.0607  V	,1.9509  V	
00:00:06.2464835	 ,4.7741  V	,4.2953  V	
00:00:06.2465857	 ,2.0681  V	,1.9594  V	
00:00:06.2466810	 ,4.7854  V	,4.2565  V	
00:00:06.2468234	 ,2.0620  V	,1.9512  V	
00:00:06.2470049	 ,4.9105  V	,4.3020  V	
00:00:06.2471043	 ,2.0452  V	,1.9445  V	
00:00:06.2472057	 ,4.8128  V	,4.2919  V	
00:00:06.2473469	 ,2.0784  V	,1.9561  V	
00:00:06.2475152	 ,4.7887  V	,4.2641  V	
00:00:06.2476109	 ,2.0641  V	,1.9548  V	
00:00:06.2477110	 ,4.9508  V	,4.3273  V	
00:00:06.2477977	 ,2.0864  V	,1.9734  V	
00:00:06.2479668	 ,4.8983  V	,4.3432  V	
00:00:06.2480777	 ,2.0678  V	,1.9640  V	
00:00:06.2481967	 ,4.7472  V	,4.2748  V	
00:00:06.2483059	 ,2.0726  V	,1.9634  V	
00:00:06.2484176	 ,4.8467  V	,4.2785  V	
00:00:06.2485810	 ,2.0739  V	,1.9673  V	
00:00:06.2486652	 ,4.9133  V	,4.3218  V	
00:00:06.2487760	 ,2.0855  V	,1.9704  V	
00:00:06.2488795	 ,4.7915  V	,4.2943  V	
00:00:06.2489694	 ,2.0812  V	,1.9698  V	
00:00:06.2490798	 ,4.8528  V	,4.2943  V	
00:00:06.2492301	 ,2.0958  V	,1.9777  V	
00:00:06.3208533	 ,4.9837  V	,4.3563  V	
00:00:06.3210052	 ,2.0836  V	,1.9783  V	
00:00:06.3211263	 ,4.8516  V	,4.3343  V	
00:00:06.3212429	 ,2.0830  V	,1.9692  V	
00:00:06.3213575	 ,4.7680  V	,4.2757  V	
00:00:06.3215196	 ,2.0711  V	,1.9631  V	
00:00:06.3216551	 ,4.9020  V	,4.3084  V	
00:00:06.3217943	 ,2.0955  V	,1.9792  V	
00:00:06.3219298	 ,4.8894  V	,4.3261  V	
00:00:06.3220628	 ,2.0739  V	,1.9655  V	
00:00:06.3221880	 ,4.7893  V	,4.2858  V	
00:00:06.3223128	 ,2.0732  V	,1.9615  V	
00:00:06.3224799	 ,4.9224  V	,4.3185  V	
00:00:06.3226392	 ,2.0818  V	,1.9701  V	
00:00:06.3227960	 ,4.9767  V	,4.3740  V	
00:00:06.3229828	 ,2.0766  V	,1.9673  V	
00:00:06.3231364	 ,4.8034  V	,4.3209  V	
00:00:06.3232871	 ,2.0610  V	,1.9557  V	
00:00:06.3234636	 ,4.8147  V	,4.2843  V	
00:00:06.3236024	 ,2.0842  V	,1.9643  V	
00:00:06.3237107	 ,4.9395  V	,4.3465  V	
00:00:06.3238848	 ,2.0735  V	,1.9622  V	
00:00:06.3239739	 ,4.8461  V	,4.3236  V	
00:00:06.3240954	 ,2.0735  V	,1.9564  V	
00:00:06.3242202	 ,4.8278  V	,4.2992  V	
00:00:06.3243216	 ,2.0613  V	,1.9542  V	
00:00:06.3244542	 ,4.9856  V	,4.3566  V	
00:00:06.3245437	 ,2.0806  V	,1.9695  V	
00:00:06.3246472	 ,4.9374  V	,4.3661  V	
00:00:06.3247482	 ,2.0775  V	,1.9689  V	
00:00:06.3249141	 ,4.7869  V	,4.3081  V	
00:00:06.3250483	 ,2.0784  V	,1.9646  V	
00:00:06.3251977	 ,4.8705  V	,4.2937  V	
00:00:06.3253476	 ,2.0778  V	,1.9646  V	
00:00:06.3254556	 ,4.9505  V	,4.3566  V	
00:00:06.3255512	 ,2.0742  V	,1.9652  V	
00:00:06.3256953	 ,4.8211  V	,4.3139  V	
00:00:06.3258608	 ,2.0775  V	,1.9652  V	
00:00:06.3260082	 ,4.8733  V	,4.3166  V	
00:00:06.3261334	 ,2.0989  V	,1.9774  V	
00:00:06.3262311	 ,5.0048  V	,4.3709  V	
00:00:06.3263218	 ,2.0977  V	,1.9841  V	
00:00:06.3264544	 ,4.8766  V	,4.3505  V	
00:00:06.3265571	 ,2.0745  V	,1.9683  V	
00:00:06.3266609	 ,4.7964  V	,4.3001  V	
00:00:06.3268153	 ,2.0992  V	,1.9765  V	
00:00:06.3269114	 ,4.9209  V	,4.3209  V	
00:00:06.3270846	 ,2.0717  V	,1.9673  V	
00:00:06.3272160	 ,4.9160  V	,4.3438  V	
00:00:06.3273002	 ,2.0916  V	,1.9728  V	
00:00:06.3273872	 ,4.8147  V	,4.2760  V	
00:00:06.3274787	 ,2.0961  V	,1.9786  V	
00:00:06.3276027	 ,4.9471  V	,4.3374  V	
00:00:06.3276984	 ,2.0992  V	,1.9908  V	
00:00:06.3278002	 ,5.0143  V	,4.3896  V	
00:00:06.3278856	 ,2.0827  V	,1.9823  V	
00:00:06.3279792	 ,4.8211  V	,4.3377  V	
00:00:06.3280744	 ,2.0787  V	,1.9738  V	
00:00:06.3281652	 ,4.8354  V	,4.2986  V	
00:00:06.3282855	 ,2.0760  V	,1.9603  V	
00:00:06.3284554	 ,4.9615  V	,4.3581  V	
00:00:06.3285404	 ,2.0885  V	,1.9713  V	
00:00:06.3286644	 ,4.8693  V	,4.3432  V	
00:00:06.3287564	 ,2.0842  V	,1.9701  V	
00:00:06.4008678	 ,4.8415  V	,4.3139  V	
00:00:06.4010106	 ,2.0885  V	,1.9744  V	
00:00:06.4011712	 ,5.0085  V	,4.3758  V	
00:00:06.4013021	 ,2.0909  V	,1.9802  V	
00:00:06.4014409	 ,4.9447  V	,4.3804  V	
00:00:06.4015677	 ,2.1312  V	,2.0037  V	
00:00:06.4016876	 ,4.8061  V	,4.3203  V	
00:00:06.4018079	 ,2.0919  V	,1.9844  V	
00:00:06.4019294	 ,4.8968  V	,4.3249  V	
00:00:06.4020493	 ,2.1013  V	,1.9860  V	
00:00:06.4021704	 ,4.9676  V	,4.3664  V	
00:00:06.4022907	 ,2.1025  V	,1.9841  V	
00:00:06.4024274	 ,4.8394  V	,4.3322  V	
00:00:06.4025403	 ,2.1038  V	,1.9850  V	
00:00:06.4026623	 ,4.8949  V	,4.3304  V	
00:00:06.4028043	 ,2.0958  V	,1.9887  V	
00:00:06.4029353	 ,5.0356  V	,4.3981  V	
00:00:06.4030642	 ,2.0934  V	,1.9838  V	
00:00:06.4031915	 ,4.9010  V	,4.3783  V	
00:00:06.4033208	 ,2.0681  V	,1.9655  V	
00:00:06.4034489	 ,4.8113  V	,4.3200  V	
00:00:06.4035819	 ,2.0961  V	,1.9753  V	
00:00:06.4036665	 ,4.9435  V	,4.3429  V	
00:00:06.4037765	 ,2.1032  V	,1.9872  V	
00:00:06.4039354	 ,4.9374  V	,4.3670  V	
00:00:06.4040183	 ,2.0970  V	,1.9835  V	
00:00:06.4041296	 ,4.8388  V	,4.3297  V	
00:00:06.4042191	 ,2.1022  V	,1.9887  V	
00:00:06.4043020	 ,4.9682  V	,4.3606  V	
00:00:06.4044120	 ,2.0858  V	,1.9811  V	
00:00:06.4044999	 ,5.0243  V	,4.4115  V	
00:00:06.4046132	 ,2.0809  V	,1.9734  V	
00:00:06.4046990	 ,4.8522  V	,4.3584  V	
00:00:06.4048234	 ,2.0842  V	,1.9701  V	
00:00:06.4049494	 ,4.8550  V	,4.3209  V	
00:00:06.4050492	 ,2.1056  V	,1.9881  V	
00:00:06.4051600	 ,4.9877  V	,4.3722  V	
00:00:06.4053321	 ,2.1032  V	,1.9896  V	
00:00:06.4054133	 ,4.8885  V	,4.3563  V	
00:00:06.4055279	 ,2.0925  V	,1.9823  V	
00:00:06.4056408	 ,4.8635  V	,4.3304  V	
00:00:06.4057545	 ,2.1151  V	,1.9896  V	
00:00:06.4058518	 ,5.0213  V	,4.3868  V	
00:00:06.4059696	 ,2.0894  V	,1.9860  V	
00:00:06.4060801	 ,4.9755  V	,4.4073  V	
00:00:06.4061963	 ,2.0909  V	,1.9823  V	
00:00:06.4063547	 ,4.8202  V	,4.3441  V	
00:00:06.4064693	 ,2.1111  V	,1.9890  V	
00:00:06.4065588	 ,4.9151  V	,4.3420  V	
00:00:06.4066651	 ,2.1105  V	,1.9957  V	
00:00:06.4067640	 ,4.9828  V	,4.3810  V	
00:00:06.4069435	 ,2.0931  V	,1.9841  V	
00:00:06.4070904	 ,4.8626  V	,4.3474  V	
00:00:06.4071890	 ,2.0821  V	,1.9704  V	
00:00:06.4073368	 ,4.9285  V	,4.3566  V	
00:00:06.4074837	 ,2.1035  V	,1.9844  V	
00:00:06.4076287	 ,5.0594  V	,4.4103  V	
00:00:06.4077350	 ,2.1041  V	,1.9976  V	
00:00:06.4078339	 ,4.9242  V	,4.3914  V	
00:00:06.4079830	 ,2.0995  V	,1.9869  V	
00:00:06.4080811	 ,4.8330  V	,4.3319  V	
00:00:06.4082215	 ,2.0983  V	,1.9817  V	
00:00:06.4083414	 ,4.9703  V	,4.3630  V	
00:00:06.4084329	 ,2.1123  V	,1.9927  V	
00:00:06.4808752	 ,4.9578  V	,4.3850  V	
00:00:06.4810169	 ,2.1004  V	,1.9890  V	
00:00:06.4811786	 ,4.8598  V	,4.3493  V	
00:00:06.4813153	 ,2.0934  V	,1.9811  V	
00:00:06.4814508	 ,4.9908  V	,4.3801  V	
00:00:06.4815871	 ,2.0836  V	,1.9774  V	
00:00:06.4817238	 ,5.0491  V	,4.4323  V	
00:00:06.4818696	 ,2.1038  V	,1.9896  V	
00:00:06.4820231	 ,4.8745  V	,4.3813  V	
00:00:06.4821533	 ,2.1138  V	,1.9988  V	
00:00:06.4823372	 ,4.8812  V	,4.3444  V	
00:00:06.4824661	 ,2.1126  V	,1.9985  V	
00:00:06.4825815	 ,5.0134  V	,4.3917  V	
00:00:06.4827350	 ,2.1215  V	,2.0064  V	
00:00:06.4828512	 ,4.9209  V	,4.3792  V	
00:00:06.4829624	 ,2.0882  V	,1.9872  V	
00:00:06.4830630	 ,4.8931  V	,4.3536  V	
00:00:06.4831480	 ,2.1007  V	,1.9847  V	
00:00:06.4832650	 ,5.0570  V	,4.4164  V	
00:00:06.4833833	 ,2.1147  V	,2.0021  V	
00:00:06.4834789	 ,5.0097  V	,4.4360  V	
00:00:06.4835742	 ,2.1202  V	,2.0058  V	
00:00:06.4836961	 ,4.8495  V	,4.3651  V	
00:00:06.4838028	 ,2.0980  V	,1.9872  V	
00:00:06.4838862	 ,4.9422  V	,4.3664  V	
00:00:06.4839814	 ,2.1102  V	,1.9918  V	
00:00:06.4840742	 ,5.0216  V	,4.4131  V	
00:00:06.4841986	 ,2.0949  V	,1.9893  V	
00:00:06.4843214	 ,4.8922  V	,4.3786  V	
00:00:06.4844540	 ,2.0940  V	,1.9805  V	
00:00:06.4845377	 ,4.9511  V	,4.3825  V	
00:00:06.4846301	 ,2.1251  V	,1.9994  V	
00:00:06.4847212	 ,5.0918  V	,4.4463  V	
00:00:06.4848243	 ,2.1273  V	,2.0110  V	
00:00:06.4849791	 ,4.9606  V	,4.4253  V	
00:00:06.4850887	 ,2.1285  V	,2.0104  V	
00:00:06.4851893	 ,4.8711  V	,4.3648  V	
00:00:06.4853391	 ,2.1233  V	,2.0073  V	
00:00:06.4855218	 ,5.0127  V	,4.3978  V	
00:00:06.4856232	 ,2.1184  V	,2.0070  V	
00:00:06.4857328	 ,5.0024  V	,4.4250  V	
00:00:06.4858831	 ,2.1495  V	,2.0314  V	
00:00:06.4859750	 ,4.8949  V	,4.3798  V	
00:00:06.4860957	 ,2.1254  V	,2.0189  V	
00:00:06.4862456	 ,5.0213  V	,4.4054  V	
00:00:06.4863630	 ,2.1324  V	,2.0201  V	
00:00:06.4864792	 ,5.0896  V	,4.4628  V	
00:00:06.4865736	 ,2.1135  V	,2.0067  V	
00:00:06.4867403	 ,4.9129  V	,4.4103  V	
00:00:06.4868241	 ,2.1462  V	,2.0247  V	
00:00:06.4869103	 ,4.9203  V	,4.3771  V	
00:00:06.4870802	 ,2.1440  V	,2.0241  V	
00:00:06.4871644	 ,5.0500  V	,4.4210  V	
00:00:06.4872851	 ,2.1566  V	,2.0348  V	
00:00:06.4873799	 ,4.9581  V	,4.4158  V	
00:00:06.4874703	 ,2.1361  V	,2.0250  V	
00:00:06.4875951	 ,4.9270  V	,4.3874  V	
00:00:06.4876961	 ,2.1331  V	,2.0211  V	
00:00:06.4877991	 ,5.0875  V	,4.4451  V	
00:00:06.4879124	 ,2.1404  V	,2.0241  V	
00:00:06.4880524	 ,5.0457  V	,4.4634  V	
00:00:06.4881583	 ,2.1352  V	,2.0247  V	
00:00:06.4882618	 ,4.8861  V	,4.3963  V	
00:00:06.4883673	 ,2.1386  V	,2.0189  V	
00:00:06.5608942	 ,4.9780  V	,4.3893  V	
00:00:06.5610395	 ,2.1480  V	,2.0296  V	
00:00:06.5612066	 ,5.0530  V	,4.4408  V	
00:00:06.5613269	 ,2.1444  V	,2.0296  V	
00:00:06.5614706	 ,4.9279  V	,4.4076  V	
00:00:06.5616369	 ,2.1468  V	,2.0256  V	
00:00:06.5617756	 ,4.9895  V	,4.4051  V	
00:00:06.5619004	 ,2.1578  V	,2.0385  V	
00:00:06.5620626	 ,5.1232  V	,4.4720  V	
00:00:06.5622272	 ,2.1651  V	,2.0470  V	
00:00:06.5624013	 ,4.9929  V	,4.4564  V	
00:00:06.5625626	 ,2.1675  V	,2.0479  V	
00:00:06.5626846	 ,4.9007  V	,4.3951  V	
00:00:06.5628172	 ,2.1614  V	,2.0424  V	
00:00:06.5629765	 ,5.0402  V	,4.4286  V	
00:00:06.5631009	 ,2.1474  V	,2.0397  V	
00:00:06.5632409	 ,5.0292  V	,4.4445  V	
00:00:06.5633554	 ,2.1343  V	,2.0262  V	
00:00:06.5635131	 ,4.9276  V	,4.4042  V	
00:00:06.5636572	 ,2.1254  V	,2.0137  V	
00:00:06.5637787	 ,5.0524  V	,4.4363  V	
00:00:06.5638674	 ,2.1239  V	,2.0131  V	
00:00:06.5639647	 ,5.1147  V	,4.4881  V	
00:00:06.5641104	 ,2.1450  V	,2.0262  V	
00:00:06.5642114	 ,4.9386  V	,4.4381  V	
00:00:06.5643075	 ,2.1422  V	,2.0208  V	
00:00:06.5644532	 ,4.9477  V	,4.3975  V	
00:00:06.5645833	 ,2.1236  V	,2.0101  V	
00:00:06.5646806	 ,5.0747  V	,4.4494  V	
00:00:06.5648157	 ,2.1614  V	,2.0360  V	
00:00:06.5649007	 ,4.9834  V	,4.4366  V	
00:00:06.5649832	 ,2.1501  V	,2.0369  V	
00:00:06.5650941	 ,4.9483  V	,4.4161  V	
00:00:06.5652049	 ,2.1434  V	,2.0299  V	
00:00:06.5652874	 ,5.1183  V	,4.4714  V	
00:00:06.5653753	 ,2.1746  V	,2.0543  V	
00:00:06.5655346	 ,5.0683  V	,4.4863  V	
00:00:06.5656249	 ,2.1733  V	,2.0531  V	
00:00:06.5657366	 ,4.9139  V	,4.4158  V	
00:00:06.5658532	 ,2.1376  V	,2.0314  V	
00:00:06.5659689	 ,4.9987  V	,4.4131  V	
00:00:06.5660823	 ,2.1498  V	,2.0348  V	
00:00:06.5662457	 ,5.0747  V	,4.4591  V	
00:00:06.5663549	 ,2.1694  V	,2.0443  V	
00:00:06.5664464	 ,4.9505  V	,4.4219  V	
00:00:06.5665757	 ,2.1788  V	,2.0473  V	
00:00:06.5666964	 ,5.0005  V	,4.4216  V	
00:00:06.5667785	 ,2.1666  V	,2.0519  V	
00:00:06.5668537	 ,5.1452  V	,4.4903  V	
00:00:06.5669460	 ,2.1651  V	,2.0537  V	
00:00:06.5670548	 ,5.0088  V	,4.4695  V	
00:00:06.5671653	 ,2.1642  V	,2.0510  V	
00:00:06.5673299	 ,4.9151  V	,4.4073  V	
00:00:06.5674112	 ,2.1523  V	,2.0394  V	
00:00:06.5675787	 ,5.0524  V	,4.4353  V	
00:00:06.5677109	 ,2.1569  V	,2.0436  V	
00:00:06.5678521	 ,5.0488  V	,4.4594  V	
00:00:06.5679720	 ,2.1544  V	,2.0342  V	
00:00:06.5680824	 ,4.9334  V	,4.4164  V	
00:00:06.5681982	 ,2.1691  V	,2.0476  V	
00:00:06.5683230	 ,5.0610  V	,4.4475  V	
00:00:06.5684548	 ,2.1627  V	,2.0476  V	
00:00:06.5685365	 ,5.1287  V	,4.4994  V	
00:00:06.5686547	 ,2.1669  V	,2.0476  V	
00:00:06.6408655	 ,4.9593  V	,4.4454  V	
00:00:06.6409928	 ,2.1923  V	,2.0565  V	
00:00:06.6411057	 ,4.9599  V	,4.4076  V	
00:00:06.6412194	 ,2.1282  V	,2.0266  V	
00:00:06.6413655	 ,5.0887  V	,4.4591  V	
00:00:06.6415339	 ,2.1605  V	,2.0385  V	
