TimeStamp		 Channel 00	 Channel 01
00:00:02.0819349	 ,2.0256  V	,1.9188  V	
00:00:02.0820651	 ,4.6893  V	,4.2235  V	
00:00:02.0821952	 ,2.0281  V	,1.9145  V	
00:00:02.0823130	 ,4.8128  V	,4.2321  V	
00:00:02.0824374	 ,2.0278  V	,1.9167  V	
00:00:02.0825581	 ,4.8327  V	,4.2629  V	
00:00:02.0826694	 ,2.0272  V	,1.9173  V	
00:00:02.0828254	 ,4.7256  V	,4.2358  V	
00:00:02.0830069	 ,2.0354  V	,1.9173  V	
00:00:02.0831206	 ,4.8287  V	,4.2495  V	
00:00:02.0832220	 ,2.0183  V	,1.9145  V	
00:00:02.0833464	 ,4.9194  V	,4.3108  V	
00:00:02.0834367	 ,2.0409  V	,1.9286  V	
00:00:02.0835262	 ,4.7527  V	,4.2565  V	
00:00:02.0836440	 ,2.0336  V	,1.9271  V	
00:00:02.0837389	 ,4.7176  V	,4.2126  V	
00:00:02.0838304	 ,2.0308  V	,1.9231  V	
00:00:02.0839556	 ,4.8486  V	,4.2544  V	
00:00:02.0840570	 ,2.0369  V	,1.9225  V	
00:00:02.0841453	 ,4.7823  V	,4.2467  V	
00:00:02.0842623	 ,2.0366  V	,1.9258  V	
00:00:02.0843370	 ,4.7250  V	,4.2214  V	
00:00:02.0844549	 ,2.0229  V	,1.9194  V	
00:00:02.0845591	 ,4.8806  V	,4.2681  V	
00:00:02.0846478	 ,2.0305  V	,1.9255  V	
00:00:02.0847394	 ,4.8791  V	,4.3032  V	
00:00:02.0848297	 ,2.0497  V	,1.9353  V	
00:00:02.0849549	 ,4.7112  V	,4.2467  V	
00:00:02.0850567	 ,2.0403  V	,1.9310  V	
00:00:02.0851466	 ,4.7680  V	,4.2284  V	
00:00:02.0852624	 ,2.0287  V	,1.9200  V	
00:00:02.0853367	 ,4.8602  V	,4.2760  V	
00:00:02.0854545	 ,2.0314  V	,1.9197  V	
00:00:02.0855798	 ,4.7503  V	,4.2519  V	
00:00:02.0856820	 ,2.0232  V	,1.9142  V	
00:00:02.0857719	 ,4.7729  V	,4.2367  V	
00:00:02.0858930	 ,2.0531  V	,1.9280  V	
00:00:02.0860174	 ,4.9279  V	,4.3029  V	
00:00:02.0861143	 ,2.0427  V	,1.9396  V	
00:00:02.0862050	 ,4.8235  V	,4.2986  V	
00:00:02.0862880	 ,2.0412  V	,1.9359  V	
00:00:02.0863758	 ,4.7012  V	,4.2260  V	
00:00:02.0864637	 ,2.0482  V	,1.9335  V	
00:00:02.0865593	 ,4.8193  V	,4.2403  V	
00:00:02.0866476	 ,2.0220  V	,1.9225  V	
00:00:02.0867675	 ,4.8421  V	,4.2763  V	
00:00:02.0868906	 ,2.0354  V	,1.9240  V	
00:00:02.0869892	 ,4.7295  V	,4.2406  V	
00:00:02.0870803	 ,2.0232  V	,1.9237  V	
00:00:02.0872051	 ,4.8373  V	,4.2611  V	
00:00:02.0873110	 ,2.0296  V	,1.9213  V	
00:00:02.0873989	 ,4.9300  V	,4.3188  V	
00:00:02.0875167	 ,2.0336  V	,1.9277  V	
00:00:02.0876140	 ,4.7652  V	,4.2809  V	
00:00:02.0877052	 ,2.0418  V	,1.9246  V	
00:00:02.0878090	 ,4.7356  V	,4.2245  V	
00:00:02.0878977	 ,2.0348  V	,1.9213  V	
00:00:02.1607099	 ,4.8638  V	,4.2681  V	
00:00:02.1608823	 ,2.0467  V	,1.9329  V	
00:00:02.1610556	 ,4.8009  V	,4.2660  V	
00:00:02.1612416	 ,2.0671  V	,1.9435  V	
00:00:02.1613927	 ,4.7390  V	,4.2333  V	
00:00:02.1615651	 ,2.0372  V	,1.9365  V	
00:00:02.1617227	 ,4.9032  V	,4.2800  V	
00:00:02.1618804	 ,2.0412  V	,1.9374  V	
00:00:02.1620413	 ,4.8888  V	,4.3188  V	
00:00:02.1621998	 ,2.0311  V	,1.9298  V	
00:00:02.1623751	 ,4.7176  V	,4.2528  V	
00:00:02.1625327	 ,2.0214  V	,1.9176  V	
00:00:02.1626953	 ,4.7671  V	,4.2364  V	
00:00:02.1628632	 ,2.0650  V	,1.9359  V	
00:00:02.1630164	 ,4.8681  V	,4.2773  V	
00:00:02.1632015	 ,2.0513  V	,1.9356  V	
00:00:02.1633690	 ,4.7555  V	,4.2489  V	
00:00:02.1635209	 ,2.0546  V	,1.9408  V	
00:00:02.1636728	 ,4.7793  V	,4.2434  V	
00:00:02.1638633	 ,2.0415  V	,1.9384  V	
00:00:02.1640165	 ,4.9340  V	,4.3029  V	
00:00:02.1642016	 ,2.0421  V	,1.9390  V	
00:00:02.1643593	 ,4.8339  V	,4.3035  V	
00:00:02.1645026	 ,2.0443  V	,1.9365  V	
00:00:02.1646446	 ,4.7106  V	,4.2358  V	
00:00:02.1648207	 ,2.0589  V	,1.9396  V	
00:00:02.1649583	 ,4.8309  V	,4.2495  V	
00:00:02.1651061	 ,2.0470  V	,1.9399  V	
00:00:02.1652522	 ,4.8470  V	,4.2864  V	
00:00:02.1653902	 ,2.0262  V	,1.9283  V	
00:00:02.1655355	 ,4.7338  V	,4.2455  V	
00:00:02.1656734	 ,2.0439  V	,1.9286  V	
00:00:02.1658093	 ,4.8388  V	,4.2632  V	
00:00:02.1659530	 ,2.0412  V	,1.9295  V	
00:00:02.1661037	 ,4.9334  V	,4.3203  V	
00:00:02.1662416	 ,2.0388  V	,1.9371  V	
00:00:02.1663841	 ,4.7668  V	,4.2831  V	
00:00:02.1665216	 ,2.0824  V	,1.9567  V	
00:00:02.1666957	 ,4.7301  V	,4.2318  V	
00:00:02.1668772	 ,2.0403  V	,1.9359  V	
00:00:02.1670180	 ,4.8656  V	,4.2696  V	
00:00:02.1671904	 ,2.0543  V	,1.9414  V	
00:00:02.1673534	 ,4.8061  V	,4.2654  V	
00:00:02.1674909	 ,2.0525  V	,1.9362  V	
00:00:02.1676359	 ,4.7469  V	,4.2358  V	
00:00:02.1677734	 ,2.0519  V	,1.9371  V	
00:00:02.1679154	 ,4.9020  V	,4.2708  V	
00:00:02.1680205	 ,2.0360  V	,1.9344  V	
00:00:02.1681614	 ,4.8952  V	,4.3215  V	
00:00:02.1683005	 ,2.0458  V	,1.9371  V	
00:00:02.1684787	 ,4.7079  V	,4.2489  V	
00:00:02.1686454	 ,2.0385  V	,1.9268  V	
00:00:02.1688211	 ,4.7753  V	,4.2327  V	
00:00:02.1689595	 ,2.0327  V	,1.9265  V	
00:00:02.1691031	 ,4.8690  V	,4.2525  V	
00:00:02.1692702	 ,2.0351  V	,1.9246  V	
00:00:02.1694435	 ,4.7549  V	,4.2495  V	
00:00:02.1695802	 ,2.0439  V	,1.9316  V	
00:00:02.1697522	 ,4.7671  V	,4.2434  V	
00:00:02.1699013	 ,2.0293  V	,1.9255  V	
00:00:02.1700433	 ,4.9297  V	,4.3066  V	
00:00:02.1701800	 ,2.0259  V	,1.9249  V	
00:00:02.1703114	 ,4.8318  V	,4.3072  V	
00:00:02.1704481	 ,2.0348  V	,1.9268  V	
00:00:02.2407264	 ,4.7079  V	,4.2406  V	
00:00:02.2409034	 ,2.0220  V	,1.9179  V	
00:00:02.2410762	 ,4.8290  V	,4.2565  V	
00:00:02.2412466	 ,2.0415  V	,1.9295  V	
00:00:02.2414625	 ,4.8553  V	,4.2873  V	
00:00:02.2416994	 ,2.0339  V	,1.9222  V	
00:00:02.2419092	 ,4.7356  V	,4.2440  V	
00:00:02.2421034	 ,2.0388  V	,1.9225  V	
00:00:02.2422729	 ,4.8348  V	,4.2611  V	
00:00:02.2424585	 ,2.0375  V	,1.9329  V	
00:00:02.2426613	 ,4.9303  V	,4.3310  V	
00:00:02.2428711	 ,2.0385  V	,1.9332  V	
00:00:02.2430616	 ,4.7674  V	,4.2821  V	
00:00:02.2432188	 ,2.0281  V	,1.9222  V	
00:00:02.2433371	 ,4.7277  V	,4.2269  V	
00:00:02.2434611	 ,2.0552  V	,1.9350  V	
00:00:02.2435879	 ,4.8638  V	,4.2629  V	
00:00:02.2437123	 ,2.0708  V	,1.9448  V	
00:00:02.2438392	 ,4.8052  V	,4.2687  V	
00:00:02.2440030	 ,2.0427  V	,1.9350  V	
00:00:02.2441282	 ,4.7424  V	,4.2403  V	
00:00:02.2443265	 ,2.0397  V	,1.9353  V	
00:00:02.2444833	 ,4.8980  V	,4.2898  V	
00:00:02.2446118	 ,2.0348  V	,1.9295  V	
00:00:02.2447855	 ,4.9004  V	,4.3224  V	
00:00:02.2449423	 ,2.0543  V	,1.9371  V	
00:00:02.2450265	 ,4.7204  V	,4.2556  V	
00:00:02.2451234	 ,2.0571  V	,1.9429  V	
00:00:02.2452116	 ,4.7799  V	,4.2354  V	
00:00:02.2453369	 ,2.0620  V	,1.9539  V	
00:00:02.2454313	 ,4.8730  V	,4.2809  V	
00:00:02.2455212	 ,2.0430  V	,1.9384  V	
00:00:02.2456427	 ,4.7546  V	,4.2412  V	
00:00:02.2457384	 ,2.0256  V	,1.9237  V	
00:00:02.2458299	 ,4.7771  V	,4.2342  V	
00:00:02.2459564	 ,2.0238  V	,1.9188  V	
00:00:02.2460590	 ,4.9139  V	,4.2992  V	
00:00:02.2461489	 ,2.0180  V	,1.9161  V	
00:00:02.2462614	 ,4.8309  V	,4.3038  V	
00:00:02.2463365	 ,2.0378  V	,1.9197  V	
00:00:02.2464552	 ,4.7030  V	,4.2229  V	
00:00:02.2465796	 ,2.0424  V	,1.9286  V	
00:00:02.2466818	 ,4.8128  V	,4.2446  V	
00:00:02.2467705	 ,2.0482  V	,1.9329  V	
00:00:02.2468916	 ,4.8400  V	,4.2812  V	
00:00:02.2470160	 ,2.0305  V	,1.9261  V	
00:00:02.2471137	 ,4.7399  V	,4.2507  V	
00:00:02.2472053	 ,2.0446  V	,1.9271  V	
00:00:02.2472890	 ,4.8397  V	,4.2641  V	
00:00:02.2473797	 ,2.0354  V	,1.9237  V	
00:00:02.2474684	 ,4.9352  V	,4.3334  V	
00:00:02.2475587	 ,2.0385  V	,1.9341  V	
00:00:02.2476474	 ,4.7692  V	,4.2818  V	
00:00:02.2477669	 ,2.0345  V	,1.9243  V	
00:00:02.2478921	 ,4.7396  V	,4.2339  V	
00:00:02.2479915	 ,2.0226  V	,1.9164  V	
00:00:02.2480871	 ,4.8611  V	,4.2715  V	
00:00:02.2481844	 ,2.0470  V	,1.9301  V	
00:00:02.2482677	 ,4.8013  V	,4.2794  V	
00:00:02.2483655	 ,2.0494  V	,1.9344  V	
00:00:02.2484554	 ,4.7375  V	,4.2361  V	
00:00:02.2485568	 ,2.0250  V	,1.9207  V	
00:00:02.2486450	 ,4.8873  V	,4.2840  V	
00:00:02.2487678	 ,2.0430  V	,1.9371  V	
00:00:02.3207322	 ,4.8898  V	,4.3175  V	
00:00:02.3209059	 ,2.0436  V	,1.9350  V	
00:00:02.3210763	 ,4.7103  V	,4.2458  V	
00:00:02.3212360	 ,2.0513  V	,1.9365  V	
00:00:02.3213981	 ,4.7738  V	,4.2284  V	
00:00:02.3215714	 ,2.0458  V	,1.9353  V	
00:00:02.3217241	 ,4.8617  V	,4.2663  V	
00:00:02.3218813	 ,2.0433  V	,1.9310  V	
00:00:02.3220378	 ,4.7576  V	,4.2516  V	
00:00:02.3221938	 ,2.0150  V	,1.9149  V	
00:00:02.3223448	 ,4.7781  V	,4.2358  V	
00:00:02.3225013	 ,2.0400  V	,1.9219  V	
00:00:02.3226581	 ,4.9306  V	,4.3062  V	
00:00:02.3228108	 ,2.0464  V	,1.9356  V	
00:00:02.3229598	 ,4.8330  V	,4.3075  V	
00:00:02.3231154	 ,2.0629  V	,1.9469  V	
00:00:02.3232850	 ,4.7024  V	,4.2443  V	
00:00:02.3233880	 ,2.0366  V	,1.9304  V	
00:00:02.3234948	 ,4.8229  V	,4.2565  V	
00:00:02.3235987	 ,2.0458  V	,1.9316  V	
00:00:02.3236910	 ,4.8470  V	,4.2797  V	
00:00:02.3237822	 ,2.0464  V	,1.9359  V	
00:00:02.3239021	 ,4.7314  V	,4.2443  V	
00:00:02.3240223	 ,2.0787  V	,1.9506  V	
00:00:02.3241164	 ,4.8373  V	,4.2690  V	
00:00:02.3242104	 ,2.0381  V	,1.9417  V	
00:00:02.3243372	 ,4.9334  V	,4.3264  V	
00:00:02.3244345	 ,2.0443  V	,1.9384  V	
00:00:02.3245253	 ,4.7723  V	,4.2739  V	
00:00:02.3246484	 ,2.0592  V	,1.9396  V	
00:00:02.3247704	 ,4.7356  V	,4.2300  V	
00:00:02.3248952	 ,2.0836  V	,1.9561  V	
00:00:02.3250204	 ,4.8617  V	,4.2589  V	
00:00:02.3251464	 ,2.0534  V	,1.9463  V	
00:00:02.3252417	 ,4.8058  V	,4.2721  V	
00:00:02.3253435	 ,2.0378  V	,1.9359  V	
00:00:02.3254359	 ,4.7448  V	,4.2382  V	
00:00:02.3255254	 ,2.0403  V	,1.9344  V	
00:00:02.3256461	 ,4.8934  V	,4.2837  V	
00:00:02.3257705	 ,2.0482  V	,1.9371  V	
00:00:02.3258657	 ,4.8916  V	,4.3178  V	
00:00:02.3259564	 ,2.0549  V	,1.9438  V	
00:00:02.3260804	 ,4.7179  V	,4.2531  V	
00:00:02.3261814	 ,2.0449  V	,1.9344  V	
00:00:02.3262660	 ,4.7732  V	,4.2254  V	
00:00:02.3263666	 ,2.0690  V	,1.9460  V	
00:00:02.3264606	 ,4.8666  V	,4.2733  V	
00:00:02.3265805	 ,2.0641  V	,1.9518  V	
00:00:02.3267077	 ,4.7503  V	,4.2544  V	
00:00:02.3268067	 ,2.0443  V	,1.9377  V	
00:00:02.3268978	 ,4.7765  V	,4.2419  V	
00:00:02.3270202	 ,2.0623  V	,1.9475  V	
00:00:02.3271454	 ,4.9322  V	,4.3114  V	
00:00:02.3272414	 ,2.0546  V	,1.9481  V	
00:00:02.3273375	 ,4.8351  V	,4.3069  V	
00:00:02.3274344	 ,2.0330  V	,1.9329  V	
00:00:02.3275251	 ,4.7054  V	,4.2318  V	
00:00:02.3276462	 ,2.0525  V	,1.9344  V	
00:00:02.3277715	 ,4.8263  V	,4.2483  V	
00:00:02.3278663	 ,2.0494  V	,1.9393  V	
00:00:02.3279907	 ,4.8504  V	,4.2834  V	
00:00:02.3280917	 ,2.0354  V	,1.9310  V	
00:00:02.3281845	 ,4.7338  V	,4.2422  V	
00:00:02.3283064	 ,2.0348  V	,1.9255  V	
00:00:02.4007175	 ,4.8336  V	,4.2638  V	
00:00:02.4008916	 ,2.0363  V	,1.9258  V	
00:00:02.4010595	 ,4.9313  V	,4.3233  V	
00:00:02.4012553	 ,2.0443  V	,1.9347  V	
00:00:02.4014569	 ,4.7692  V	,4.2794  V	
00:00:02.4016224	 ,2.0415  V	,1.9319  V	
00:00:02.4018149	 ,4.7286  V	,4.2287  V	
00:00:02.4019615	 ,2.0262  V	,1.9200  V	
00:00:02.4020735	 ,4.8641  V	,4.2690  V	
00:00:02.4022197	 ,2.0284  V	,1.9197  V	
00:00:02.4023511	 ,4.8092  V	,4.2736  V	
00:00:02.4024689	 ,2.0247  V	,1.9158  V	
00:00:02.4026036	 ,4.7442  V	,4.2373  V	
00:00:02.4027411	 ,2.0525  V	,1.9295  V	
00:00:02.4028450	 ,4.8934  V	,4.2913  V	
00:00:02.4029451	 ,2.0717  V	,1.9500  V	
00:00:02.4030437	 ,4.9001  V	,4.3258  V	
00:00:02.4031430	 ,2.0470  V	,1.9426  V	
00:00:02.4032358	 ,4.7219  V	,4.2611  V	
00:00:02.4033356	 ,2.0494  V	,1.9396  V	
00:00:02.4034329	 ,4.7790  V	,4.2336  V	
00:00:02.4035211	 ,2.0543  V	,1.9420  V	
00:00:02.4036427	 ,4.8779  V	,4.2806  V	
00:00:02.4037658	 ,2.0482  V	,1.9405  V	
00:00:02.4038906	 ,4.7451  V	,4.2593  V	
00:00:02.4040158	 ,2.0360  V	,1.9310  V	
00:00:02.4041411	 ,4.7842  V	,4.2480  V	
00:00:02.4042613	 ,2.0342  V	,1.9237  V	
00:00:02.4043919	 ,4.9389  V	,4.3166  V	
00:00:02.4045159	 ,2.0641  V	,1.9469  V	
00:00:02.4046407	 ,4.8486  V	,4.3212  V	
00:00:02.4047659	 ,2.0620  V	,1.9506  V	
00:00:02.4048899	 ,4.7179  V	,4.2498  V	
00:00:02.4050159	 ,2.0641  V	,1.9509  V	
00:00:02.4051136	 ,4.8351  V	,4.2602  V	
00:00:02.4052040	 ,2.0354  V	,1.9356  V	
00:00:02.4053111	 ,4.8620  V	,4.2947  V	
00:00:02.4053986	 ,2.0439  V	,1.9365  V	
00:00:02.4055156	 ,4.7472  V	,4.2504  V	
00:00:02.4056428	 ,2.0458  V	,1.9298  V	
00:00:02.4058140	 ,4.8495  V	,4.2684  V	
00:00:02.4059015	 ,2.0406  V	,1.9316  V	
00:00:02.4060177	 ,4.9447  V	,4.3294  V	
00:00:02.4061408	 ,2.0616  V	,1.9457  V	
00:00:02.4062599	 ,4.7823  V	,4.2913  V	
00:00:02.4063354	 ,2.0531  V	,1.9417  V	
00:00:02.4065239	 ,4.7417  V	,4.2431  V	
00:00:02.4066425	 ,2.0510  V	,1.9429  V	
00:00:02.4067657	 ,4.8748  V	,4.2760  V	
00:00:02.4068913	 ,2.0458  V	,1.9408  V	
00:00:02.4070161	 ,4.8205  V	,4.2806  V	
00:00:02.4071405	 ,2.0452  V	,1.9322  V	
00:00:02.4072624	 ,4.7524  V	,4.2538  V	
00:00:02.4073359	 ,2.0543  V	,1.9371  V	
00:00:02.4074542	 ,4.9047  V	,4.2989  V	
00:00:02.4075786	 ,2.0342  V	,1.9326  V	
00:00:02.4076808	 ,4.9071  V	,4.3377  V	
00:00:02.4077678	 ,2.0714  V	,1.9478  V	
00:00:02.4078906	 ,4.7329  V	,4.2675  V	
00:00:02.4080170	 ,2.0488  V	,1.9396  V	
00:00:02.4081406	 ,4.7884  V	,4.2449  V	
00:00:02.4082613	 ,2.0473  V	,1.9368  V	
00:00:02.4083356	 ,4.8861  V	,4.2889  V	
00:00:02.4084539	 ,2.0580  V	,1.9445  V	
00:00:02.4807155	 ,4.7750  V	,4.2699  V	
00:00:02.4809023	 ,2.0571  V	,1.9414  V	
00:00:02.4810768	 ,4.7909  V	,4.2547  V	
00:00:02.4812521	 ,2.0558  V	,1.9432  V	
00:00:02.4814270	 ,4.9487  V	,4.3215  V	
00:00:02.4815990	 ,2.0632  V	,1.9493  V	
00:00:02.4817620	 ,4.8479  V	,4.3178  V	
00:00:02.4819147	 ,2.0311  V	,1.9310  V	
00:00:02.4820695	 ,4.7234  V	,4.2516  V	
00:00:02.4822181	 ,2.0513  V	,1.9310  V	
00:00:02.4823503	 ,4.8403  V	,4.2626  V	
00:00:02.4824583	 ,2.0555  V	,1.9384  V	
00:00:02.4825782	 ,4.8705  V	,4.2940  V	
00:00:02.4826902	 ,2.0519  V	,1.9396  V	
00:00:02.4827925	 ,4.7555  V	,4.2559  V	
00:00:02.4828951	 ,2.0528  V	,1.9448  V	
00:00:02.4829969	 ,4.8571  V	,4.2785  V	
00:00:02.4830987	 ,2.0638  V	,1.9551  V	
00:00:02.4831944	 ,4.9581  V	,4.3389  V	
00:00:02.4833085	 ,2.0705  V	,1.9588  V	
00:00:02.4834034	 ,4.7909  V	,4.2977  V	
00:00:02.4834937	 ,2.0629  V	,1.9542  V	
00:00:02.4835885	 ,4.7546  V	,4.2492  V	
00:00:02.4836834	 ,2.0616  V	,1.9472  V	
00:00:02.4838086	 ,4.8843  V	,4.2840  V	
00:00:02.4838993	 ,2.0555  V	,1.9478  V	
00:00:02.4840217	 ,4.8260  V	,4.2919  V	
00:00:02.4841157	 ,2.0381  V	,1.9347  V	
00:00:02.4842347	 ,4.7625  V	,4.2571  V	
00:00:02.4843365	 ,2.0385  V	,1.9298  V	
00:00:02.4844338	 ,4.9126  V	,4.3014  V	
00:00:02.4845246	 ,2.0558  V	,1.9396  V	
00:00:02.4846469	 ,4.9181  V	,4.3374  V	
00:00:02.4847705	 ,2.0571  V	,1.9423  V	
00:00:02.4848937	 ,4.7411  V	,4.2736  V	
00:00:02.4850193	 ,2.0476  V	,1.9380  V	
00:00:02.4851445	 ,4.7948  V	,4.2541  V	
00:00:02.4852636	 ,2.0372  V	,1.9298  V	
00:00:02.4853917	 ,4.8937  V	,4.3023  V	
00:00:02.4854918	 ,2.0531  V	,1.9445  V	
00:00:02.4855887	 ,4.7845  V	,4.2782  V	
00:00:02.4856836	 ,2.0269  V	,1.9255  V	
00:00:02.4858088	 ,4.8110  V	,4.2614  V	
00:00:02.4858999	 ,2.0540  V	,1.9380  V	
00:00:02.4860194	 ,4.9557  V	,4.3294  V	
00:00:02.4861446	 ,2.0595  V	,1.9466  V	
00:00:02.4862394	 ,4.8620  V	,4.3304  V	
00:00:02.4863363	 ,2.0806  V	,1.9588  V	
00:00:02.4864307	 ,4.7347  V	,4.2599  V	
00:00:02.4865219	 ,2.0739  V	,1.9582  V	
00:00:02.4866446	 ,4.8473  V	,4.2687  V	
00:00:02.4867707	 ,2.0827  V	,1.9649  V	
00:00:02.4868663	 ,4.8760  V	,4.2965  V	
00:00:02.4869846	 ,2.0537  V	,1.9521  V	
00:00:02.4870794	 ,4.7607  V	,4.2657  V	
00:00:02.4872046	 ,2.0546  V	,1.9399  V	
00:00:02.4873126	 ,4.8583  V	,4.2879  V	
00:00:02.4874046	 ,2.0668  V	,1.9557  V	
00:00:02.4874953	 ,4.9541  V	,4.3432  V	
00:00:02.4875881	 ,2.0623  V	,1.9518  V	
00:00:02.4876837	 ,4.7942  V	,4.3069  V	
00:00:02.4878085	 ,2.0665  V	,1.9521  V	
00:00:02.4878997	 ,4.7567  V	,4.2538  V	
00:00:02.4880216	 ,2.0757  V	,1.9579  V	
00:00:02.5607324	 ,4.8882  V	,4.2904  V	
00:00:02.5609311	 ,2.0470  V	,1.9515  V	
00:00:02.5610838	 ,4.8238  V	,4.2971  V	
00:00:02.5612645	 ,2.0540  V	,1.9484  V	
00:00:02.5614615	 ,4.7674  V	,4.2580  V	
00:00:02.5616299	 ,2.0635  V	,1.9475  V	
00:00:02.5618146	 ,4.9206  V	,4.3053  V	
00:00:02.5619263	 ,2.1038  V	,1.9783  V	
00:00:02.5620367	 ,4.9255  V	,4.3453  V	
00:00:02.5621763	 ,2.0760  V	,1.9759  V	
00:00:02.5623044	 ,4.7475  V	,4.2818  V	
00:00:02.5624148	 ,2.0754  V	,1.9673  V	
00:00:02.5625503	 ,4.7982  V	,4.2583  V	
00:00:02.5626895	 ,2.0632  V	,1.9515  V	
00:00:02.5628209	 ,4.8989  V	,4.3066  V	
00:00:02.5629223	 ,2.0751  V	,1.9591  V	
00:00:02.5630208	 ,4.7832  V	,4.2870  V	
00:00:02.5631202	 ,2.0742  V	,1.9600  V	
00:00:02.5632113	 ,4.8028  V	,4.2708  V	
00:00:02.5633353	 ,2.0565  V	,1.9490  V	
00:00:02.5634535	 ,4.9606  V	,4.3389  V	
00:00:02.5635787	 ,2.0626  V	,1.9500  V	
00:00:02.5636806	 ,4.8656  V	,4.3249  V	
00:00:02.5637688	 ,2.0659  V	,1.9539  V	
00:00:02.5638916	 ,4.7411  V	,4.2614  V	
00:00:02.5640143	 ,2.0641  V	,1.9521  V	
00:00:02.5641408	 ,4.8565  V	,4.2739  V	
00:00:02.5642607	 ,2.0537  V	,1.9466  V	
00:00:02.5643370	 ,4.8833  V	,4.3099  V	
00:00:02.5644302	 ,2.0711  V	,1.9561  V	
00:00:02.5645201	 ,4.7689  V	,4.2745  V	
00:00:02.5646400	 ,2.0345  V	,1.9319  V	
00:00:02.5647644	 ,4.8663  V	,4.2870  V	
00:00:02.5648892	 ,2.0378  V	,1.9344  V	
00:00:02.5650152	 ,4.9642  V	,4.3465  V	
00:00:02.5651396	 ,2.0659  V	,1.9503  V	
00:00:02.5653100	 ,4.8022  V	,4.3117  V	
00:00:02.5653971	 ,2.0763  V	,1.9548  V	
00:00:02.5655153	 ,4.7582  V	,4.2602  V	
00:00:02.5656393	 ,2.0754  V	,1.9612  V	
00:00:02.5657657	 ,4.8913  V	,4.2928  V	
00:00:02.5658901	 ,2.0580  V	,1.9515  V	
00:00:02.5660638	 ,4.8351  V	,4.2968  V	
00:00:02.5661512	 ,2.0555  V	,1.9438  V	
00:00:02.5662629	 ,4.7677  V	,4.2596  V	
00:00:02.5663635	 ,2.0861  V	,1.9634  V	
00:00:02.5664538	 ,4.9267  V	,4.3124  V	
00:00:02.5665798	 ,2.0729  V	,1.9649  V	
00:00:02.5666981	 ,4.9276  V	,4.3508  V	
00:00:02.5668196	 ,2.0580  V	,1.9570  V	
00:00:02.5669543	 ,4.7543  V	,4.2852  V	
00:00:02.5670926	 ,2.0735  V	,1.9579  V	
00:00:02.5672293	 ,4.8061  V	,4.2635  V	
00:00:02.5673533	 ,2.0662  V	,1.9530  V	
00:00:02.5674674	 ,4.9053  V	,4.3075  V	
00:00:02.5676042	 ,2.0751  V	,1.9567  V	
00:00:02.5677462	 ,4.7887  V	,4.2855  V	
00:00:02.5678817	 ,2.0519  V	,1.9457  V	
00:00:02.5680246	 ,4.8058  V	,4.2708  V	
00:00:02.5681280	 ,2.0519  V	,1.9426  V	
00:00:02.5682261	 ,4.9645  V	,4.3319  V	
00:00:02.5683374	 ,2.0616  V	,1.9533  V	
00:00:02.5684302	 ,4.8687  V	,4.3310  V	
00:00:02.5685193	 ,2.0647  V	,1.9539  V	
00:00:02.6407193	 ,4.7445  V	,4.2712  V	
00:00:02.6408967	 ,2.0473  V	,1.9399  V	
00:00:02.6410675	 ,4.8583  V	,4.2837  V	
00:00:02.6412457	 ,2.0641  V	,1.9457  V	
00:00:02.6414271	 ,4.8876  V	,4.3157  V	
00:00:02.6415897	 ,2.0882  V	,1.9622  V	
00:00:02.6417318	 ,4.7707  V	,4.2757  V	
00:00:02.6418520	 ,2.0458  V	,1.9451  V	
00:00:02.6419682	 ,4.8721  V	,4.2928  V	
00:00:02.6420770	 ,2.0647  V	,1.9496  V	
00:00:02.6421969	 ,4.9676  V	,4.3539  V	
00:00:02.6423279	 ,2.0592  V	,1.9506  V	
00:00:02.6424457	 ,4.8070  V	,4.3133  V	
00:00:02.6425483	 ,2.0732  V	,1.9567  V	
00:00:02.6426493	 ,4.7604  V	,4.2611  V	
00:00:02.6427807	 ,2.0519  V	,1.9432  V	
00:00:02.6428821	 ,4.9062  V	,4.2998  V	
00:00:02.6429745	 ,2.0433  V	,1.9371  V	
00:00:02.6430944	 ,4.8391  V	,4.3005  V	
00:00:02.6432155	 ,2.0754  V	,1.9506  V	
00:00:02.6433362	 ,4.7726  V	,4.2687  V	
00:00:02.6434302	 ,2.0601  V	,1.9518  V	
00:00:02.6435226	 ,4.9270  V	,4.3148  V	
00:00:02.6436433	 ,2.0809  V	,1.9600  V	
00:00:02.6437701	 ,4.9291  V	,4.3520  V	
00:00:02.6438654	 ,2.0891  V	,1.9762  V	
00:00:02.6439598	 ,4.7527  V	,4.2846  V	
00:00:02.6440555	 ,2.0867  V	,1.9738  V	
00:00:02.6441470	 ,4.8052  V	,4.2635  V	
00:00:02.6442628	 ,2.0592  V	,1.9548  V	
00:00:02.6443654	 ,4.9059  V	,4.3111  V	
00:00:02.6444615	 ,2.0735  V	,1.9554  V	
00:00:02.6445580	 ,4.7903  V	,4.2858  V	
00:00:02.6446873	 ,2.0760  V	,1.9591  V	
00:00:02.6448293	 ,4.8110  V	,4.2696  V	
00:00:02.6449336	 ,2.0671  V	,1.9615  V	
00:00:02.6450584	 ,4.9664  V	,4.3368  V	
00:00:02.6451487	 ,2.0674  V	,1.9615  V	
00:00:02.6452641	 ,4.8690  V	,4.3282  V	
00:00:02.6453421	 ,2.0638  V	,1.9573  V	
00:00:02.6454620	 ,4.7372  V	,4.2635  V	
