TimeStamp		 Channel 00	 Channel 01
00:00:01.2034733	 ,-0.0716  V	,-0.0862  V	
00:00:01.2036010	 ,-0.3310  V	,-0.3380  V	
00:00:01.2037714	 ,-0.0661  V	,-0.0359  V	
00:00:01.2039385	 ,0.2242  V	,0.2339  V	
00:00:01.2041007	 ,-0.0700  V	,-0.0313  V	
00:00:01.2042714	 ,0.5296  V	,0.5531  V	
00:00:01.2044390	 ,-0.0786  V	,-0.0649  V	
00:00:01.2045954	 ,0.3432  V	,0.3618  V	
00:00:01.2047567	 ,-0.0832  V	,-0.1125  V	
00:00:01.2049193	 ,-0.2077  V	,-0.2098  V	
00:00:01.2050880	 ,-0.0838  V	,-0.1442  V	
00:00:01.2052469	 ,-0.6395  V	,-0.6615  V	
00:00:01.2054074	 ,-0.0764  V	,-0.1201  V	
00:00:01.2055692	 ,-0.5971  V	,-0.6188  V	
00:00:01.2057129	 ,-0.0700  V	,-0.0710  V	
00:00:01.2058746	 ,-0.1360  V	,-0.1381  V	
00:00:01.2060089	 ,-0.0664  V	,-0.0334  V	
00:00:01.2061686	 ,0.3798  V	,0.3969  V	
00:00:01.2063377	 ,-0.0725  V	,-0.0356  V	
00:00:01.2064720	 ,0.5064  V	,0.5345  V	
00:00:01.2065956	 ,-0.0789  V	,-0.0758  V	
00:00:01.2067561	 ,0.1707  V	,0.1793  V	
00:00:01.2069182	 ,-0.0850  V	,-0.1323  V	
00:00:01.2070878	 ,-0.3731  V	,-0.3835  V	
00:00:01.2072479	 ,-0.0807  V	,-0.1390  V	
00:00:01.2073830	 ,-0.6780  V	,-0.6960  V	
00:00:01.2075439	 ,-0.0725  V	,-0.1006  V	
00:00:01.2076893	 ,-0.4967  V	,-0.5132  V	
00:00:01.2078494	 ,-0.0673  V	,-0.0478  V	
00:00:01.2080210	 ,0.0551  V	,0.0612  V	
00:00:01.2081893	 ,-0.0694  V	,-0.0267  V	
00:00:01.2083498	 ,0.5052  V	,0.5260  V	
00:00:01.2085206	 ,-0.0749  V	,-0.0536  V	
00:00:01.2086549	 ,0.4613  V	,0.4866  V	
00:00:01.2088178	 ,-0.0822  V	,-0.1009  V	
00:00:01.2089636	 ,-0.0294  V	,-0.0240  V	
00:00:01.2090978	 ,-0.0847  V	,-0.1344  V	
00:00:01.2092715	 ,-0.5513  V	,-0.5687  V	
00:00:01.2094386	 ,-0.0795  V	,-0.1308  V	
00:00:01.2095716	 ,-0.6752  V	,-0.6975  V	
00:00:01.2097128	 ,-0.0722  V	,-0.0832  V	
00:00:01.2098742	 ,-0.3285  V	,-0.3377  V	
00:00:01.2100084	 ,-0.0661  V	,-0.0340  V	
00:00:01.2101681	 ,0.2184  V	,0.2318  V	
00:00:01.2103381	 ,-0.0700  V	,-0.0307  V	
00:00:01.2104752	 ,0.5159  V	,0.5418  V	
00:00:01.2806985	 ,-0.0783  V	,-0.0612  V	
00:00:01.2808919	 ,0.3517  V	,0.3664  V	
00:00:01.2810848	 ,-0.0835  V	,-0.1167  V	
00:00:01.2812552	 ,-0.2144  V	,-0.2177  V	
00:00:01.2814309	 ,-0.0832  V	,-0.1384  V	
00:00:01.2816087	 ,-0.6471  V	,-0.6688  V	
00:00:01.2818550	 ,-0.0761  V	,-0.1189  V	
00:00:01.2820636	 ,-0.6090  V	,-0.6294  V	
00:00:01.2822693	 ,-0.0691  V	,-0.0661  V	
00:00:01.2824306	 ,-0.1360  V	,-0.1402  V	
00:00:01.2826084	 ,-0.0667  V	,-0.0288  V	
00:00:01.2827907	 ,0.3944  V	,0.4112  V	
00:00:01.2829955	 ,-0.0716  V	,-0.0389  V	
00:00:01.2831770	 ,0.5116  V	,0.5388  V	
00:00:01.2833695	 ,-0.0807  V	,-0.0832  V	
00:00:01.2835407	 ,0.1646  V	,0.1750  V	
00:00:01.2837066	 ,-0.0850  V	,-0.1332  V	
00:00:01.2838807	 ,-0.3905  V	,-0.4015  V	
00:00:01.2840428	 ,-0.0798  V	,-0.1366  V	
00:00:01.2841676	 ,-0.6697  V	,-0.6950  V	
00:00:01.2842871	 ,-0.0731  V	,-0.1094  V	
00:00:01.2844530	 ,-0.5052  V	,-0.5199  V	
00:00:01.2846344	 ,-0.0679  V	,-0.0496  V	
00:00:01.2848274	 ,0.0523  V	,0.0569  V	
00:00:01.2850076	 ,-0.0691  V	,-0.0258  V	
00:00:01.2852026	 ,0.4973  V	,0.5248  V	
00:00:01.2853829	 ,-0.0740  V	,-0.0453  V	
00:00:01.2855803	 ,0.4619  V	,0.4857  V	
00:00:01.2857630	 ,-0.0819  V	,-0.0996  V	
00:00:01.2859149	 ,-0.0111  V	,-0.0069  V	
00:00:01.2861280	 ,-0.0862  V	,-0.1393  V	
00:00:01.2862224	 ,-0.5367  V	,-0.5541  V	
00:00:01.2863727	 ,-0.0795  V	,-0.1277  V	
00:00:01.2865176	 ,-0.6474  V	,-0.6712  V	
00:00:01.2866634	 ,-0.0719  V	,-0.0880  V	
00:00:01.2868231	 ,-0.3160  V	,-0.3255  V	
00:00:01.2869713	 ,-0.0661  V	,-0.0377  V	
00:00:01.2871228	 ,0.2461  V	,0.2574  V	
00:00:01.2872246	 ,-0.0722  V	,-0.0334  V	
00:00:01.2873633	 ,0.5312  V	,0.5574  V	
00:00:01.2875395	 ,-0.0789  V	,-0.0600  V	
00:00:01.2877267	 ,0.3459  V	,0.3664  V	
00:00:01.2879094	 ,-0.0832  V	,-0.1143  V	
00:00:01.2881019	 ,-0.2135  V	,-0.2181  V	
00:00:01.2882431	 ,-0.0822  V	,-0.1372  V	
00:00:01.2883987	 ,-0.6462  V	,-0.6688  V	
00:00:01.2885802	 ,-0.0768  V	,-0.1140  V	
00:00:01.2887321	 ,-0.6053  V	,-0.6279  V	
00:00:01.2889136	 ,-0.0682  V	,-0.0667  V	
00:00:01.2890782	 ,-0.1216  V	,-0.1234  V	
00:00:01.2892047	 ,-0.0667  V	,-0.0319  V	
00:00:01.2893077	 ,0.3825  V	,0.4005  V	
00:00:01.2894571	 ,-0.0719  V	,-0.0383  V	
00:00:01.2896292	 ,0.5232  V	,0.5458  V	
00:00:01.2897733	 ,-0.0807  V	,-0.0844  V	
00:00:01.2899174	 ,0.1610  V	,0.1741  V	
00:00:01.2900635	 ,-0.0847  V	,-0.1265  V	
00:00:01.2901974	 ,-0.3795  V	,-0.3905  V	
00:00:01.2902893	 ,-0.0801  V	,-0.1363  V	
00:00:01.2904129	 ,-0.6654  V	,-0.6883  V	
00:00:01.2905640	 ,-0.0728  V	,-0.1057  V	
00:00:01.2907241	 ,-0.5031  V	,-0.5196  V	
00:00:01.2908538	 ,-0.0685  V	,-0.0456  V	
00:00:01.2909491	 ,0.0603  V	,0.0639  V	
00:00:01.3607047	 ,-0.0700  V	,-0.0246  V	
00:00:01.3608743	 ,0.5037  V	,0.5284  V	
00:00:01.3610923	 ,-0.0746  V	,-0.0529  V	
00:00:01.3613485	 ,0.4448  V	,0.4704  V	
00:00:01.3615607	 ,-0.0822  V	,-0.0984  V	
00:00:01.3617849	 ,-0.0273  V	,-0.0237  V	
00:00:01.3619627	 ,-0.0844  V	,-0.1378  V	
00:00:01.3621897	 ,-0.5409  V	,-0.5544  V	
00:00:01.3624520	 ,-0.0789  V	,-0.1302  V	
00:00:01.3626052	 ,-0.6615  V	,-0.6828  V	
00:00:01.3628552	 ,-0.0713  V	,-0.0807  V	
00:00:01.3630674	 ,-0.3206  V	,-0.3316  V	
00:00:01.3632982	 ,-0.0664  V	,-0.0346  V	
00:00:01.3634948	 ,0.2333  V	,0.2489  V	
00:00:01.3636406	 ,-0.0725  V	,-0.0291  V	
00:00:01.3638109	 ,0.5293  V	,0.5544  V	
00:00:01.3639600	 ,-0.0786  V	,-0.0621  V	
00:00:01.3641267	 ,0.3505  V	,0.3688  V	
00:00:01.3642753	 ,-0.0844  V	,-0.1158  V	
00:00:01.3644301	 ,-0.2202  V	,-0.2208  V	
00:00:01.3645914	 ,-0.0826  V	,-0.1399  V	
00:00:01.3647761	 ,-0.6471  V	,-0.6722  V	
00:00:01.3649293	 ,-0.0771  V	,-0.1186  V	
00:00:01.3650931	 ,-0.6017  V	,-0.6209  V	
00:00:01.3652758	 ,-0.0682  V	,-0.0664  V	
00:00:01.3654306	 ,-0.1228  V	,-0.1244  V	
00:00:01.3655607	 ,-0.0673  V	,-0.0267  V	
00:00:01.3657237	 ,0.3819  V	,0.4042  V	
00:00:01.3658953	 ,-0.0731  V	,-0.0328  V	
00:00:01.3660644	 ,0.5049  V	,0.5303  V	
00:00:01.3662246	 ,-0.0819  V	,-0.0810  V	
00:00:01.3663949	 ,0.1579  V	,0.1701  V	
00:00:01.3665633	 ,-0.0847  V	,-0.1295  V	
00:00:01.3667242	 ,-0.3862  V	,-0.3960  V	
00:00:01.3668958	 ,-0.0807  V	,-0.1384  V	
00:00:01.3670633	 ,-0.6886  V	,-0.7106  V	
00:00:01.3672263	 ,-0.0743  V	,-0.1015  V	
00:00:01.3673954	 ,-0.4900  V	,-0.5077  V	
00:00:01.3675633	 ,-0.0676  V	,-0.0520  V	
00:00:01.3677124	 ,0.0682  V	,0.0746  V	
00:00:01.3678737	 ,-0.0697  V	,-0.0273  V	
00:00:01.3680342	 ,0.4994  V	,0.5245  V	
00:00:01.3681944	 ,-0.0737  V	,-0.0481  V	
00:00:01.3683368	 ,0.4454  V	,0.4704  V	
00:00:01.3684982	 ,-0.0832  V	,-0.1033  V	
00:00:01.3686423	 ,-0.0362  V	,-0.0352  V	
00:00:01.3687589	 ,-0.0832  V	,-0.1360  V	
00:00:01.3689186	 ,-0.5418  V	,-0.5568  V	
00:00:01.3690631	 ,-0.0789  V	,-0.1274  V	
00:00:01.3692014	 ,-0.6593  V	,-0.6825  V	
00:00:01.3693451	 ,-0.0697  V	,-0.0819  V	
00:00:01.3694802	 ,-0.3239  V	,-0.3319  V	
00:00:01.3696452	 ,-0.0673  V	,-0.0374  V	
00:00:01.3698279	 ,0.2318  V	,0.2440  V	
00:00:01.3699733	 ,-0.0716  V	,-0.0328  V	
00:00:01.3700899	 ,0.5278  V	,0.5541  V	
00:00:01.3702496	 ,-0.0795  V	,-0.0612  V	
00:00:01.3703830	 ,0.3502  V	,0.3661  V	
00:00:01.3705415	 ,-0.0832  V	,-0.1238  V	
00:00:01.3707122	 ,-0.2135  V	,-0.2165  V	
00:00:01.3708481	 ,-0.0835  V	,-0.1408  V	
00:00:01.3709885	 ,-0.6456  V	,-0.6658  V	
00:00:01.3711487	 ,-0.0768  V	,-0.1198  V	
00:00:01.3713133	 ,-0.5974  V	,-0.6178  V	
00:00:01.4407487	 ,-0.0682  V	,-0.0636  V	
00:00:01.4409540	 ,-0.1128  V	,-0.1198  V	
00:00:01.4411191	 ,-0.0664  V	,-0.0325  V	
00:00:01.4413896	 ,0.3951  V	,0.4112  V	
00:00:01.4416503	 ,-0.0725  V	,-0.0386  V	
00:00:01.4419089	 ,0.5064  V	,0.5315  V	
00:00:01.4420818	 ,-0.0813  V	,-0.0853  V	
00:00:01.4423252	 ,0.1692  V	,0.1793  V	
00:00:01.4425814	 ,-0.0844  V	,-0.1302  V	
00:00:01.4427941	 ,-0.3761  V	,-0.3853  V	
00:00:01.4430519	 ,-0.0798  V	,-0.1375  V	
00:00:01.4432371	 ,-0.6697  V	,-0.6941  V	
00:00:01.4434657	 ,-0.0725  V	,-0.1045  V	
00:00:01.4437260	 ,-0.4720  V	,-0.4884  V	
00:00:01.4439005	 ,-0.0670  V	,-0.0542  V	
00:00:01.4440906	 ,0.0789  V	,0.0850  V	
00:00:01.4442766	 ,-0.0688  V	,-0.0246  V	
00:00:01.4444580	 ,0.5193  V	,0.5422  V	
00:00:01.4446383	 ,-0.0740  V	,-0.0502  V	
00:00:01.4448320	 ,0.4643  V	,0.4857  V	
00:00:01.4450143	 ,-0.0832  V	,-0.1021  V	
00:00:01.4452007	 ,-0.0221  V	,-0.0200  V	
00:00:01.4453575	 ,-0.0841  V	,-0.1402  V	
00:00:01.4455287	 ,-0.5339  V	,-0.5507  V	
00:00:01.4456823	 ,-0.0780  V	,-0.1332  V	
00:00:01.4458375	 ,-0.6462  V	,-0.6691  V	
00:00:01.4460206	 ,-0.0710  V	,-0.0862  V	
00:00:01.4461790	 ,-0.3166  V	,-0.3252  V	
00:00:01.4463626	 ,-0.0670  V	,-0.0404  V	
00:00:01.4465223	 ,0.2391  V	,0.2498  V	
00:00:01.4466602	 ,-0.0713  V	,-0.0319  V	
00:00:01.4468203	 ,0.5187  V	,0.5443  V	
00:00:01.4469611	 ,-0.0786  V	,-0.0639  V	
00:00:01.4471204	 ,0.3349  V	,0.3548  V	
00:00:01.4472539	 ,-0.0847  V	,-0.1164  V	
00:00:01.4474148	 ,-0.2199  V	,-0.2260  V	
00:00:01.4475679	 ,-0.0835  V	,-0.1457  V	
00:00:01.4477112	 ,-0.6630  V	,-0.6825  V	
00:00:01.4478721	 ,-0.0771  V	,-0.1134  V	
00:00:01.4480056	 ,-0.6056  V	,-0.6261  V	
00:00:01.4481657	 ,-0.0691  V	,-0.0639  V	
00:00:01.4483361	 ,-0.1286  V	,-0.1326  V	
00:00:01.4484954	 ,-0.0676  V	,-0.0282  V	
00:00:01.4486300	 ,0.3822  V	,0.4009  V	
00:00:01.4487885	 ,-0.0722  V	,-0.0374  V	
00:00:01.4489474	 ,0.4988  V	,0.5223  V	
00:00:01.4490865	 ,-0.0807  V	,-0.0816  V	
00:00:01.4492458	 ,0.1366  V	,0.1482  V	
00:00:01.4494055	 ,-0.0838  V	,-0.1259  V	
00:00:01.4495673	 ,-0.4051  V	,-0.4152  V	
00:00:01.4497118	 ,-0.0819  V	,-0.1375  V	
00:00:01.4498715	 ,-0.6896  V	,-0.7112  V	
00:00:01.4500316	 ,-0.0737  V	,-0.1051  V	
00:00:01.4501913	 ,-0.5046  V	,-0.5214  V	
00:00:01.4503367	 ,-0.0676  V	,-0.0493  V	
00:00:01.4504709	 ,0.0658  V	,0.0676  V	
00:00:01.4505933	 ,-0.0673  V	,-0.0291  V	
00:00:01.4507521	 ,0.4866  V	,0.5113  V	
00:00:01.4509159	 ,-0.0752  V	,-0.0502  V	
00:00:01.4510867	 ,0.4375  V	,0.4588  V	
00:00:01.4512464	 ,-0.0832  V	,-0.1048  V	
00:00:01.4513803	 ,-0.0346  V	,-0.0343  V	
00:00:01.4515424	 ,-0.0844  V	,-0.1439  V	
00:00:01.4517120	 ,-0.5531  V	,-0.5681  V	
00:00:01.5207069	 ,-0.0789  V	,-0.1274  V	
00:00:01.5208777	 ,-0.6630  V	,-0.6893  V	
00:00:01.5210411	 ,-0.0716  V	,-0.0844  V	
00:00:01.5212525	 ,-0.3166  V	,-0.3261  V	
00:00:01.5215165	 ,-0.0670  V	,-0.0389  V	
00:00:01.5218006	 ,0.2303  V	,0.2455  V	
00:00:01.5219846	 ,-0.0710  V	,-0.0285  V	
00:00:01.5221783	 ,0.5269  V	,0.5504  V	
00:00:01.5223282	 ,-0.0777  V	,-0.0661  V	
00:00:01.5225257	 ,0.3255  V	,0.3444  V	
00:00:01.5227978	 ,-0.0835  V	,-0.1152  V	
00:00:01.5230684	 ,-0.2061  V	,-0.2126  V	
00:00:01.5232885	 ,-0.0832  V	,-0.1466  V	
00:00:01.5234633	 ,-0.6535  V	,-0.6715  V	
00:00:01.5236625	 ,-0.0752  V	,-0.1189  V	
00:00:01.5238562	 ,-0.6020  V	,-0.6227  V	
00:00:01.5240558	 ,-0.0670  V	,-0.0636  V	
00:00:01.5242422	 ,-0.1100  V	,-0.1100  V	
00:00:01.5243953	 ,-0.0670  V	,-0.0294  V	
00:00:01.5245513	 ,0.3920  V	,0.4094  V	
00:00:01.5247098	 ,-0.0731  V	,-0.0359  V	
00:00:01.5248617	 ,0.5211  V	,0.5440  V	
00:00:01.5250505	 ,-0.0798  V	,-0.0893  V	
00:00:01.5252057	 ,0.1677  V	,0.1805  V	
00:00:01.5253929	 ,-0.0853  V	,-0.1332  V	
00:00:01.5255617	 ,-0.3920  V	,-0.4036  V	
00:00:01.5257242	 ,-0.0816  V	,-0.1411  V	
00:00:01.5258946	 ,-0.6703  V	,-0.6932  V	
00:00:01.5260629	 ,-0.0737  V	,-0.1057  V	
00:00:01.5261972	 ,-0.4863  V	,-0.5022  V	
00:00:01.5263372	 ,-0.0682  V	,-0.0508  V	
00:00:01.5264973	 ,0.0764  V	,0.0807  V	
00:00:01.5266319	 ,-0.0688  V	,-0.0258  V	
00:00:01.5267933	 ,0.5061  V	,0.5293  V	
00:00:01.5269620	 ,-0.0746  V	,-0.0478  V	
00:00:01.5270983	 ,0.4543  V	,0.4771  V	
00:00:01.5272703	 ,-0.0832  V	,-0.1039  V	
00:00:01.5274379	 ,-0.0395  V	,-0.0356  V	
00:00:01.5275475	 ,-0.0841  V	,-0.1396  V	
00:00:01.5276879	 ,-0.5464  V	,-0.5635  V	
00:00:01.5278225	 ,-0.0816  V	,-0.1317  V	
00:00:01.5279617	 ,-0.6508  V	,-0.6761  V	
00:00:01.5281222	 ,-0.0713  V	,-0.0893  V	
00:00:01.5282561	 ,-0.3139  V	,-0.3236  V	
00:00:01.5284166	 ,-0.0676  V	,-0.0368  V	
00:00:01.5285944	 ,0.2217  V	,0.2361  V	
00:00:01.5287545	 ,-0.0706  V	,-0.0258  V	
00:00:01.5289162	 ,0.5217  V	,0.5480  V	
00:00:01.5290887	 ,-0.0789  V	,-0.0667  V	
00:00:01.5292229	 ,0.3468  V	,0.3618  V	
00:00:01.5293949	 ,-0.0841  V	,-0.1234  V	
00:00:01.5295633	 ,-0.2223  V	,-0.2275  V	
00:00:01.5297123	 ,-0.0832  V	,-0.1479  V	
00:00:01.5298724	 ,-0.6517  V	,-0.6725  V	
00:00:01.5300333	 ,-0.0755  V	,-0.1176  V	
00:00:01.5301930	 ,-0.6035  V	,-0.6258  V	
00:00:01.5303384	 ,-0.0697  V	,-0.0673  V	
00:00:01.5304993	 ,-0.1222  V	,-0.1238  V	
00:00:01.5306327	 ,-0.0676  V	,-0.0319  V	
00:00:01.5307678	 ,0.3841  V	,0.4051  V	
00:00:01.5309123	 ,-0.0722  V	,-0.0380  V	
00:00:01.5310585	 ,0.5187  V	,0.5443  V	
00:00:01.5311915	 ,-0.0792  V	,-0.0856  V	
00:00:01.5313040	 ,0.1579  V	,0.1683  V	
00:00:01.6007370	 ,-0.0844  V	,-0.1320  V	
00:00:01.6009036	 ,-0.3899  V	,-0.4036  V	
00:00:01.6011036	 ,-0.0798  V	,-0.1405  V	
00:00:01.6012949	 ,-0.6920  V	,-0.7146  V	
00:00:01.6015014	 ,-0.0734  V	,-0.0999  V	
00:00:01.6017153	 ,-0.4991  V	,-0.5168  V	
00:00:01.6019411	 ,-0.0691  V	,-0.0502  V	
00:00:01.6021316	 ,0.0545  V	,0.0630  V	
00:00:01.6023007	 ,-0.0691  V	,-0.0237  V	
00:00:01.6024760	 ,0.4955  V	,0.5193  V	
00:00:01.6026649	 ,-0.0746  V	,-0.0472  V	
00:00:01.6029244	 ,0.4417  V	,0.4649  V	
00:00:01.6031395	 ,-0.0819  V	,-0.0990  V	
00:00:01.6033242	 ,-0.0441  V	,-0.0407  V	
00:00:01.6035135	 ,-0.0832  V	,-0.1408  V	
00:00:01.6036601	 ,-0.5467  V	,-0.5669  V	
00:00:01.6038403	 ,-0.0807  V	,-0.1338  V	
00:00:01.6040250	 ,-0.6773  V	,-0.6978  V	
00:00:01.6042209	 ,-0.0713  V	,-0.0868  V	
00:00:01.6044056	 ,-0.3124  V	,-0.3215  V	
00:00:01.6046117	 ,-0.0670  V	,-0.0383  V	
00:00:01.6047669	 ,0.2498  V	,0.2611  V	
00:00:01.6049516	 ,-0.0716  V	,-0.0343  V	
00:00:01.6051553	 ,0.5260  V	,0.5525  V	
00:00:01.6053462	 ,-0.0777  V	,-0.0667  V	
00:00:01.6055075	 ,0.3328  V	,0.3499  V	
00:00:01.6056648	 ,-0.0832  V	,-0.1170  V	
00:00:01.6057686	 ,-0.2104  V	,-0.2184  V	
00:00:01.6058631	 ,-0.0816  V	,-0.1430  V	
00:00:01.6060314	 ,-0.6477  V	,-0.6691  V	
00:00:01.6061517	 ,-0.0768  V	,-0.1137  V	
00:00:01.6062876	 ,-0.6032  V	,-0.6203  V	
00:00:01.6064481	 ,-0.0691  V	,-0.0609  V	
00:00:01.6065930	 ,-0.1186  V	,-0.1192  V	
00:00:01.6067531	 ,-0.0670  V	,-0.0264  V	
00:00:01.6069141	 ,0.3978  V	,0.4167  V	
00:00:01.6070873	 ,-0.0700  V	,-0.0380  V	
00:00:01.6072478	 ,0.5183  V	,0.5403  V	
00:00:01.6073324	 ,-0.0804  V	,-0.0844  V	
00:00:01.6074658	 ,0.1476  V	,0.1582  V	
00:00:01.6075931	 ,-0.0847  V	,-0.1302  V	
00:00:01.6077553	 ,-0.4042  V	,-0.4143  V	
00:00:01.6079158	 ,-0.0810  V	,-0.1396  V	
00:00:01.6080628	 ,-0.6777  V	,-0.7021  V	
00:00:01.6082225	 ,-0.0728  V	,-0.1033  V	
00:00:01.6083924	 ,-0.4738  V	,-0.4924  V	
00:00:01.6085460	 ,-0.0694  V	,-0.0514  V	
00:00:01.6086876	 ,0.0871  V	,0.0932  V	
00:00:01.6088481	 ,-0.0691  V	,-0.0298  V	
00:00:01.6089881	 ,0.5113  V	,0.5382  V	
00:00:01.6090969	 ,-0.0740  V	,-0.0517  V	
00:00:01.6092365	 ,0.4540  V	,0.4790  V	
00:00:01.6093683	 ,-0.0822  V	,-0.1039  V	
00:00:01.6094968	 ,-0.0334  V	,-0.0307  V	
00:00:01.6096298	 ,-0.0844  V	,-0.1411  V	
00:00:01.6097628	 ,-0.5428  V	,-0.5580  V	
00:00:01.6099049	 ,-0.0801  V	,-0.1241  V	
00:00:01.6100379	 ,-0.6520  V	,-0.6777  V	
00:00:01.6101787	 ,-0.0713  V	,-0.0841  V	
00:00:01.6103117	 ,-0.3005  V	,-0.3069  V	
00:00:01.6104283	 ,-0.0655  V	,-0.0368  V	
00:00:01.6105556	 ,0.2489  V	,0.2605  V	
00:00:01.6106849	 ,-0.0700  V	,-0.0279  V	
00:00:01.6107839	 ,0.5400  V	,0.5617  V	
00:00:01.6807264	 ,-0.0786  V	,-0.0688  V	
00:00:01.6808963	 ,0.3270  V	,0.3474  V	
00:00:01.6810610	 ,-0.0832  V	,-0.1122  V	
00:00:01.6812350	 ,-0.2303  V	,-0.2339  V	
00:00:01.6814231	 ,-0.0832  V	,-0.1390  V	
00:00:01.6816727	 ,-0.6496  V	,-0.6731  V	
00:00:01.6819087	 ,-0.0774  V	,-0.1189  V	
00:00:01.6821760	 ,-0.5873  V	,-0.6069  V	
00:00:01.6824043	 ,-0.0685  V	,-0.0664  V	
00:00:01.6826387	 ,-0.1012  V	,-0.1039  V	
00:00:01.6828998	 ,-0.0664  V	,-0.0276  V	
00:00:01.6831588	 ,0.4143  V	,0.4314  V	
00:00:01.6833440	 ,-0.0713  V	,-0.0432  V	
00:00:01.6835690	 ,0.5315  V	,0.5547  V	
00:00:01.6837578	 ,-0.0807  V	,-0.0859  V	
00:00:01.6838917	 ,0.1451  V	,0.1576  V	
00:00:01.6840760	 ,-0.0853  V	,-0.1283  V	
00:00:01.6842747	 ,-0.3969  V	,-0.4115  V	
00:00:01.6844164	 ,-0.0792  V	,-0.1381  V	
00:00:01.6845724	 ,-0.6844  V	,-0.7030  V	
00:00:01.6846927	 ,-0.0731  V	,-0.0993  V	
00:00:01.6848195	 ,-0.4949  V	,-0.5086  V	
00:00:01.6849394	 ,-0.0682  V	,-0.0496  V	
00:00:01.6850650	 ,0.0591  V	,0.0658  V	
00:00:01.6851923	 ,-0.0688  V	,-0.0218  V	
00:00:01.6853146	 ,0.4958  V	,0.5196  V	
00:00:01.6854760	 ,-0.0740  V	,-0.0514  V	
00:00:01.6856554	 ,0.4381  V	,0.4604  V	
00:00:01.6858024	 ,-0.0835  V	,-0.1012  V	
00:00:01.6859506	 ,-0.0551  V	,-0.0514  V	
00:00:01.6860996	 ,-0.0841  V	,-0.1350  V	
00:00:01.6863008	 ,-0.5568  V	,-0.5751  V	
00:00:01.6864506	 ,-0.0801  V	,-0.1286  V	
00:00:01.6866038	 ,-0.6737  V	,-0.6957  V	
00:00:01.6867446	 ,-0.0703  V	,-0.0844  V	
00:00:01.6869051	 ,-0.2947  V	,-0.3047  V	
00:00:01.6870258	 ,-0.0670  V	,-0.0356  V	
00:00:01.6871153	 ,0.2690  V	,0.2818  V	
00:00:01.6872031	 ,-0.0706  V	,-0.0331  V	
00:00:01.6872968	 ,0.5382  V	,0.5669  V	
00:00:01.6873916	 ,-0.0795  V	,-0.0639  V	
00:00:01.6874770	 ,0.3432  V	,0.3612  V	
00:00:01.6875731	 ,-0.0832  V	,-0.1186  V	
00:00:01.6876650	 ,-0.2275  V	,-0.2296  V	
00:00:01.6877664	 ,-0.0822  V	,-0.1418  V	
00:00:01.6878530	 ,-0.6609  V	,-0.6825  V	
00:00:01.6879733	 ,-0.0768  V	,-0.1164  V	
00:00:01.6880669	 ,-0.6053  V	,-0.6261  V	
00:00:01.6881647	 ,-0.0670  V	,-0.0649  V	
00:00:01.6882665	 ,-0.1167  V	,-0.1198  V	
00:00:01.6883556	 ,-0.0673  V	,-0.0264  V	
00:00:01.6884726	 ,0.4015  V	,0.4198  V	
00:00:01.6885768	 ,-0.0710  V	,-0.0426  V	
00:00:01.6886688	 ,0.5061  V	,0.5321  V	
00:00:01.6887669	 ,-0.0807  V	,-0.0835  V	
00:00:01.6888548	 ,0.1454  V	,0.1530  V	
00:00:01.6889734	 ,-0.0844  V	,-0.1320  V	
00:00:01.6891167	 ,-0.3932  V	,-0.4067  V	
00:00:01.6892313	 ,-0.0810  V	,-0.1390  V	
00:00:01.6893483	 ,-0.6581  V	,-0.6853  V	
00:00:01.6894410	 ,-0.0728  V	,-0.1039  V	
00:00:01.6895872	 ,-0.4775  V	,-0.4930  V	
00:00:01.6897325	 ,-0.0691  V	,-0.0514  V	
00:00:01.6898479	 ,0.0639  V	,0.0731  V	
00:00:01.7607420	 ,-0.0682  V	,-0.0221  V	
00:00:01.7609370	 ,0.5064  V	,0.5309  V	
00:00:01.7611025	 ,-0.0746  V	,-0.0496  V	
00:00:01.7612749	 ,0.4552  V	,0.4796  V	
00:00:01.7614921	 ,-0.0832  V	,-0.1036  V	
00:00:01.7617651	 ,-0.0450  V	,-0.0404  V	
00:00:01.7620426	 ,-0.0844  V	,-0.1360  V	
00:00:01.7622664	 ,-0.5568  V	,-0.5727  V	
00:00:01.7625135	 ,-0.0798  V	,-0.1231  V	
00:00:01.7627734	 ,-0.6658  V	,-0.6889  V	
00:00:01.7630017	 ,-0.0710  V	,-0.0810  V	
00:00:01.7631893	 ,-0.2962  V	,-0.3066  V	
00:00:01.7633519	 ,-0.0673  V	,-0.0380  V	
00:00:01.7635584	 ,0.2480  V	,0.2611  V	
00:00:01.7637661	 ,-0.0703  V	,-0.0319  V	
00:00:01.7639488	 ,0.5345  V	,0.5583  V	
00:00:01.7641060	 ,-0.0792  V	,-0.0700  V	
00:00:01.7642998	 ,0.3319  V	,0.3520  V	
00:00:01.7644739	 ,-0.0832  V	,-0.1161  V	
00:00:01.7646307	 ,-0.2211  V	,-0.2242  V	
00:00:01.7648179	 ,-0.0819  V	,-0.1408  V	
00:00:01.7649986	 ,-0.6557  V	,-0.6780  V	
00:00:01.7651579	 ,-0.0777  V	,-0.1164  V	
00:00:01.7652905	 ,-0.5809  V	,-0.6014  V	
00:00:01.7654161	 ,-0.0697  V	,-0.0676  V	
00:00:01.7655688	 ,-0.0948  V	,-0.0960  V	
00:00:01.7656867	 ,-0.0670  V	,-0.0331  V	
